No,Player,Age,Pos,G,GS,Wt,Ht,BirthDate,Yrs,AV,Team,Year
92.0,J Denney,33,DE,16,0.0,242.0,77.0,12/13/1978,6,2,MIA,2011.0
80.0,A Fasano,27,TE,15,15.0,258.0,76.0,4/20/1984,5,4,MIA,2011.0
2.0,B Fields,27,PK,16,0.0,249.0,77.0,5/21/1984,4,4,MIA,2011.0
75.0,N Garner,26,T,16,1.0,319.0,79.0,1/18/1985,3,2,MIA,2011.0
10.0,C Gates,25,WR,15,0.0,189.0,71.0,6/13/1986,0,0,MIA,2011.0
16.0,S Graham,34,PK,2,0.0,210.0,72.0,12/9/1977,10,0,MIA,2011.0
82.0,B Hartline,25,WR,16,10.0,180.0,74.0,11/22/1986,2,5,MIA,2011.0
7.0,C Henne,26,QB,4,4.0,215.0,75.0,7/2/1985,3,3,MIA,2011.0
26.0,L Hilliard,27,RB,16,4.0,233.0,71.0,7/30/1984,3,1,MIA,2011.0
68.0,R Incognito,28,GC,15,15.0,322.0,76.0,7/5/1983,5,7,MIA,2011.0
74.0,J Jerry,25,GC,13,3.0,340.0,77.0,6/14/1986,1,2,MIA,2011.0
23.0,L Johnson,32,RB,1,0.0,235.0,73.0,11/19/1979,8,0,MIA,2011.0
32.0,N Jones,29,DB,2,0.0,185.0,70.0,6/15/1982,7,0,MIA,2011.0
20.0,R Jones,23,DB,15,12.0,215.0,73.0,2/25/1988,1,6,MIA,2011.0
70.0,K Langford,25,DE,16,12.0,305.0,78.0,1/27/1986,3,6,MIA,2011.0
77.0,J Long,26,T,14,14.0,315.0,79.0,5/9/1985,3,9,MIA,2011.0
6.0,J Losman,30,QB,2,0.0,217.0,74.0,3/12/1981,7,0,MIA,2011.0
19.0,B Marshall,27,WR,16,16.0,232.0,77.0,3/23/1984,5,10,MIA,2011.0
88.0,J Mastrud,24,TE,14,3.0,247.0,77.0,12/17/1987,1,0,MIA,2011.0
78.0,T McDaniel,26,DT,12,1.0,305.0,79.0,1/20/1985,5,2,MIA,2011.0
38.0,R Medlin,24,RB,1,0.0,200.0,71.0,3/4/1987,0,0,MIA,2011.0
97.0,P Merling,26,DE,10,1.0,272.0,77.0,8/19/1985,3,1,MIA,2011.0
55.0,K Misi,24,LB,12,9.0,244.0,75.0,1/17/1987,1,5,MIA,2011.0
50.0,M Mitchell,27,LB,16,0.0,249.0,75.0,10/21/1984,4,2,MIA,2011.0
14.0,M Moore,24,WR,6,0.0,190.0,72.0,9/3/1987,1,0,MIA,2011.0
8.0,M Moore,27,QB,13,12.0,219.0,75.0,8/9/1984,4,8,MIA,2011.0
98.0,J Odrick,24,DT,16,7.0,301.0,77.0,12/31/1987,1,5,MIA,2011.0
95.0,I Olshansky,29,DE,8,0.0,315.0,77.0,5/3/1982,7,1,MIA,2011.0
51.0,M Pouncey,22,GC,16,16.0,298.0,77.0,7/24/1989,0,8,MIA,2011.0
11.0,J Pruitt,26,WR,9,0.0,206.0,74.0,12/30/1985,0,0,MIA,2011.0
81.0,D Rosario,27,TE,2,0.0,244.0,75.0,10/25/1984,4,0,MIA,2011.0
27.0,B Sapp,30,DB,1,1.0,190.0,69.0,1/20/1981,7,0,MIA,2011.0
23.0,S Slaton,25,RB,3,0.0,195.0,70.0,1/4/1986,3,0,MIA,2011.0
24.0,S Smith,24,DB,16,16.0,215.0,74.0,7/14/1987,2,7,MIA,2011.0
96.0,P Soliai,28,DT,16,12.0,344.0,76.0,12/30/1983,4,9,MIA,2011.0
53.0,A Spitler,25,LB,16,0.0,244.0,75.0,10/26/1986,1,2,MIA,2011.0
94.0,R Starks,28,DT,16,15.0,305.0,76.0,12/14/1983,7,9,MIA,2011.0
99.0,J Taylor,37,DE,16,2.0,244.0,78.0,9/1/1974,14,3,MIA,2011.0
33.0,D Thomas,24,RB,13,2.0,225.0,72.0,10/29/1987,0,4,MIA,2011.0
93.0,J Trusnik,27,DE,16,0.0,241.0,76.0,6/6/1984,4,2,MIA,2011.0
32.0,J Wade,27,DB,2,0.0,195.0,70.0,3/27/1984,4,0,MIA,2011.0
91.0,C Wake,29,LB,16,14.0,263.0,75.0,1/30/1982,2,8,MIA,2011.0
18.0,R Wallace,25,WR,2,0.0,225.0,76.0,5/10/1986,1,0,MIA,2011.0
25.0,J Wilson,25,DB,15,1.0,193.0,71.0,7/30/1986,0,2,MIA,2011.0
89.0,W Yeatman,23,TE,3,2.0,268.0,77.0,4/10/1988,0,0,MIA,2011.0
29.0,J Amaya,24,DB,12,0.0,203.0,73.0,11/25/1988,2,1,MIA,2012.0
87.0,A Armstrong,29,WR,5,0.0,175.0,71.0,3/29/1983,2,0,MIA,2012.0
90.0,R Baker,28,DE,1,0.0,295.0,77.0,11/25/1984,3,0,MIA,2012.0
15.0,D Bess,27,WR,13,13.0,190.0,70.0,9/13/1985,4,6,MIA,2012.0
19.0,A Binns,23,WR,3,0.0,211.0,74.0,9/8/1989,1,1,MIA,2012.0
56.0,K Burnett,30,LB,16,16.0,230.0,75.0,12/24/1982,7,8,MIA,2012.0
22.0,R Bush,27,RB,16,16.0,205.0,72.0,3/2/1985,6,8,MIA,2012.0
5.0,D Carpenter,27,PK,14,0.0,216.0,74.0,11/25/1985,4,3,MIA,2012.0
28.0,N Carroll,25,DB,14,10.0,202.0,73.0,1/16/1987,2,4,MIA,2012.0
42.0,C Clay,23,TE,14,9.0,246.0,75.0,2/13/1989,1,2,MIA,2012.0
30.0,C Clemons,27,DB,16,16.0,210.0,73.0,9/15/1985,3,7,MIA,2012.0
32.0,M Coe,29,DB,1,0.0,190.0,73.0,12/17/1983,5,0,MIA,2012.0
36.0,T Culver,29,DB,4,0.0,210.0,73.0,7/6/1983,6,0,MIA,2012.0
58.0,K Dansby,31,LB,16,16.0,250.0,76.0,11/3/1981,8,9,MIA,2012.0
92.0,J Denney,34,DE,16,0.0,242.0,77.0,12/13/1978,7,5,MIA,2012.0
84.0,M Egnew,23,TE,2,0.0,252.0,77.0,11/1/1989,0,0,MIA,2012.0
80.0,A Fasano,28,TE,16,16.0,258.0,76.0,4/20/1984,6,3,MIA,2012.0
2.0,B Fields,28,PK,16,0.0,249.0,77.0,5/21/1984,5,4,MIA,2012.0
90.0,A Fluellen,27,DT,2,0.0,285.0,74.0,3/7/1985,4,0,MIA,2012.0
59.0,J Freeny,23,DE,16,0.0,245.0,74.0,6/15/1989,1,1,MIA,2012.0
10.0,J Gaffney,32,WR,3,0.0,200.0,74.0,12/1/1980,10,1,MIA,2012.0
75.0,N Garner,27,T,16,4.0,319.0,79.0,1/18/1985,4,3,MIA,2012.0
82.0,B Hartline,26,WR,16,15.0,180.0,74.0,11/22/1986,3,8,MIA,2012.0
68.0,R Incognito,29,GC,16,16.0,322.0,76.0,7/5/1983,6,9,MIA,2012.0
74.0,J Jerry,26,GC,16,16.0,340.0,77.0,6/14/1986,2,7,MIA,2012.0
20.0,R Jones,24,DB,16,16.0,215.0,73.0,2/25/1988,2,8,MIA,2012.0
57.0,J Kaddu,22,LB,4,0.0,239.0,75.0,3/12/1990,0,0,MIA,2012.0
9.0,N Kaeding,30,PK,2,0.0,187.0,72.0,3/26/1982,8,-1,MIA,2012.0
41.0,J Lane,25,FB,16,5.0,277.0,71.0,2/4/1987,0,1,MIA,2012.0
77.0,J Long,27,T,12,12.0,315.0,79.0,5/9/1985,4,5,MIA,2012.0
31.0,R Marshall,28,DB,4,4.0,198.0,71.0,12/12/1984,6,2,MIA,2012.0
71.0,J Martin,23,T,16,16.0,300.0,78.0,12/28/1989,0,7,MIA,2012.0
88.0,J Mastrud,25,TE,14,1.0,247.0,77.0,12/17/1987,2,0,MIA,2012.0
86.0,R Matthews,23,WR,8,1.0,217.0,72.0,10/12/1989,0,1,MIA,2012.0
23.0,B McCann,25,DB,8,0.0,182.0,70.0,9/29/1987,2,1,MIA,2012.0
78.0,T McDaniel,27,DT,11,0.0,305.0,79.0,1/20/1985,6,1,MIA,2012.0
26.0,L Miller,21,RB,13,1.0,221.0,70.0,4/25/1991,0,2,MIA,2012.0
55.0,K Misi,25,LB,14,14.0,244.0,75.0,1/17/1987,2,7,MIA,2012.0
14.0,M Moore,25,WR,14,2.0,190.0,72.0,9/3/1987,2,1,MIA,2012.0
8.0,M Moore,28,QB,2,0.0,219.0,75.0,8/9/1984,5,0,MIA,2012.0
19.0,L Naanee,29,WR,4,1.0,225.0,74.0,9/16/1983,5,0,MIA,2012.0
23.0,T Nolan,26,DB,3,0.0,206.0,73.0,9/7/1986,3,0,MIA,2012.0
98.0,J Odrick,25,DT,16,12.0,301.0,77.0,12/31/1987,2,7,MIA,2012.0
32.0,D Patterson,29,DB,2,2.0,200.0,72.0,6/18/1983,7,1,MIA,2012.0
38.0,J Posey,24,DB,2,0.0,187.0,71.0,7/17/1988,1,0,MIA,2012.0
51.0,M Pouncey,23,GC,16,16.0,298.0,77.0,7/24/1989,1,7,MIA,2012.0
21.0,D Presley,22,DB,4,0.0,180.0,71.0,1/10/1990,0,0,MIA,2012.0
97.0,K Randall,23,DT,12,0.0,296.0,76.0,5/7/1989,0,1,MIA,2012.0
52.0,M Rivera,26,LB,1,0.0,255.0,75.0,1/10/1986,1,0,MIA,2012.0
40.0,A Russell,25,DB,3,0.0,205.0,72.0,5/30/1987,2,0,MIA,2012.0
64.0,J Samuda,24,GC,16,0.0,310.0,75.0,12/23/1988,0,1,MIA,2012.0
79.0,D Shelby,23,DE,16,0.0,280.0,74.0,3/4/1989,0,1,MIA,2012.0
24.0,S Smith,25,DB,16,16.0,215.0,74.0,7/14/1987,3,7,MIA,2012.0
96.0,P Soliai,29,DT,16,16.0,344.0,76.0,12/30/1983,5,8,MIA,2012.0
53.0,A Spitler,26,LB,15,0.0,244.0,75.0,10/26/1986,2,1,MIA,2012.0
25.0,R Stanford,24,DB,16,0.0,180.0,70.0,5/6/1988,1,1,MIA,2012.0
94.0,R Starks,29,DT,16,16.0,305.0,76.0,12/14/1983,8,11,MIA,2012.0
17.0,R Tannehill,24,QB,16,16.0,217.0,76.0,7/27/1988,0,10,MIA,2012.0
34.0,M Thigpen,26,WR,16,0.0,193.0,69.0,5/15/1986,0,2,MIA,2012.0
33.0,D Thomas,25,RB,12,0.0,225.0,72.0,10/29/1987,1,3,MIA,2012.0
93.0,J Trusnik,28,DE,16,2.0,241.0,76.0,6/6/1984,5,2,MIA,2012.0
50.0,O Vernon,22,DE,16,0.0,262.0,74.0,10/7/1990,0,2,MIA,2012.0
91.0,C Wake,30,LB,16,16.0,263.0,75.0,1/30/1982,3,17,MIA,2012.0
27.0,J Wilson,26,DB,15,4.0,193.0,71.0,7/30/1986,1,2,MIA,2012.0
72.0,W Yeatman,24,TE,4,0.0,268.0,77.0,4/10/1988,1,0,MIA,2012.0
97.0,I Aaitui,26,DT,4,0.0,315.0,76.0,1/25/1987,0,0,MIA,2013.0
66.0,D Arkin,26,OL,1,0.0,300.0,77.0,10/7/1987,2,0,MIA,2013.0
58.0,M Austin,24,DL,2,0.0,310.0,74.0,1/1/1989,2,0,MIA,2013.0
65.0,S Brenner,23,GC,7,4.0,301.0,74.0,4/27/1990,0,2,MIA,2013.0
0,J Brown,26,DB,2,0,202.0,72.0,10/14/1987,2,0,MIA,2013.0
37.0,D Campbell,24,S,4,0.0,201.0,72.0,7/24/1989,1,0,MIA,2013.0
28.0,N Carroll,26,DB,16,12.0,202.0,73.0,1/16/1987,3,5,MIA,2013.0
77.0,T Clabo,32,T,15,15.0,315.0,78.0,10/17/1981,7,7,MIA,2013.0
42.0,C Clay,24,TE,16,15.0,246.0,75.0,2/13/1989,2,6,MIA,2013.0
30.0,C Clemons,28,DB,16,16.0,210.0,73.0,9/15/1985,4,6,MIA,2013.0
40.0,T Clutts,29,FB,4,0.0,260.0,74.0,11/9/1984,2,0,MIA,2013.0
29.0,W Davis,23,DB,5,0.0,186.0,71.0,5/8/1990,0,0,MIA,2013.0
92.0,J Denney,35,DE,16,0.0,242.0,77.0,12/13/1978,8,3,MIA,2013.0
84.0,M Egnew,24,TE,16,5.0,252.0,77.0,11/1/1989,1,0,MIA,2013.0
59.0,D Ellerbe,28,LB,15,15.0,236.0,73.0,11/29/1985,4,8,MIA,2013.0
2.0,B Fields,29,PK,16,0.0,249.0,77.0,5/21/1984,6,4,MIA,2013.0
56.0,J Freeny,24,DE,16,0.0,245.0,74.0,6/15/1989,2,1,MIA,2013.0
75.0,N Garner,28,T,16,6.0,319.0,79.0,1/18/1985,5,3,MIA,2013.0
10.0,B Gibson,26,WR,7,3.0,204.0,72.0,8/13/1987,4,2,MIA,2013.0
23.0,M Gillislee,23,RB,3,0.0,210.0,71.0,11/1/1990,0,0,MIA,2013.0
21.0,B Grimes,30,DB,16,16.0,185.0,70.0,7/19/1983,6,10,MIA,2013.0
82.0,B Hartline,27,WR,16,15.0,180.0,74.0,11/22/1986,4,7,MIA,2013.0
68.0,R Incognito,30,GC,8,8.0,322.0,76.0,7/5/1983,7,3,MIA,2013.0
53.0,J Jenkins,21,LB,16,0.0,240.0,72.0,3/13/1992,0,1,MIA,2013.0
74.0,J Jerry,27,GC,16,16.0,340.0,77.0,6/14/1986,3,7,MIA,2013.0
36.0,D Jones,23,S,16,0.0,195.0,71.0,5/14/1990,0,1,MIA,2013.0
20.0,R Jones,25,DB,16,16.0,215.0,73.0,2/25/1988,3,6,MIA,2013.0
95.0,D Jordan,23,DE,16,0.0,284.0,78.0,3/5/1990,0,2,MIA,2013.0
57.0,J Kaddu,23,LB,1,0.0,239.0,75.0,3/12/1990,1,0,MIA,2013.0
44.0,J Kovacs,23,S,9,0.0,205.0,70.0,6/12/1990,0,1,MIA,2013.0
71.0,J Martin,24,T,7,7.0,300.0,78.0,12/28/1989,1,3,MIA,2013.0
90.0,V Martin,27,DT,3,0.0,331.0,75.0,4/18/1986,4,0,MIA,2013.0
18.0,R Matthews,24,WR,16,5.0,217.0,72.0,10/12/1989,1,3,MIA,2013.0
37.0,K McCray,25,S,4,0.0,205.0,74.0,9/21/1988,1,0,MIA,2013.0
78.0,B McKinnie,34,T,10,10.0,360.0,80.0,9/23/1979,11,4,MIA,2013.0
26.0,L Miller,22,RB,16,15.0,221.0,70.0,4/25/1991,1,5,MIA,2013.0
55.0,K Misi,26,LB,15,12.0,244.0,75.0,1/17/1987,3,6,MIA,2013.0
14.0,M Moore,26,WR,8,0.0,190.0,72.0,9/3/1987,3,0,MIA,2013.0
8.0,M Moore,29,QB,1,0.0,219.0,75.0,8/9/1984,6,0,MIA,2013.0
98.0,J Odrick,26,DT,16,5.0,301.0,77.0,12/31/1987,3,4,MIA,2013.0
41.0,C Owens,27,DB,1,0.0,182.0,70.0,12/1/1986,4,0,MIA,2013.0
24.0,D Patterson,30,DB,6,4.0,200.0,72.0,6/18/1983,8,3,MIA,2013.0
51.0,M Pouncey,24,GC,14,14.0,298.0,77.0,7/24/1989,2,8,MIA,2013.0
0,J Rogers,25,DB,4,0,180.0,71.0,1/16/1988,2,0,MIA,2013.0
79.0,D Shelby,24,DE,16,1.0,280.0,74.0,3/4/1989,1,2,MIA,2013.0
80.0,D Sims,22,TE,15,5.0,268.0,76.0,2/18/1991,0,0,MIA,2013.0
96.0,P Soliai,30,DT,15,15.0,344.0,76.0,12/30/1983,6,7,MIA,2013.0
87.0,R Spadola,22,WR,1,0.0,200.0,75.0,2/15/1991,0,0,MIA,2013.0
45.0,A Spitler,27,LB,12,0.0,244.0,75.0,10/26/1986,3,1,MIA,2013.0
25.0,R Stanford,25,DB,13,0.0,180.0,70.0,5/6/1988,2,1,MIA,2013.0
94.0,R Starks,30,DT,16,14.0,305.0,76.0,12/14/1983,9,7,MIA,2013.0
9.0,C Sturgis,24,PK,16,0.0,192.0,69.0,8/9/1989,0,2,MIA,2013.0
17.0,R Tannehill,25,QB,16,16.0,217.0,76.0,7/27/1988,1,11,MIA,2013.0
22.0,J Taylor,23,DB,9,0.0,192.0,71.0,9/29/1990,0,1,MIA,2013.0
34.0,M Thigpen,27,WR,16,0.0,193.0,69.0,5/15/1986,1,1,MIA,2013.0
70.0,D Thomas,24,T,6,0.0,306.0,77.0,10/30/1989,0,0,MIA,2013.0
33.0,D Thomas,26,RB,15,1.0,225.0,72.0,10/29/1987,2,3,MIA,2013.0
31.0,M Thomas,23,S,3,0.0,195.0,71.0,3/17/1990,0,0,MIA,2013.0
93.0,J Trusnik,29,DE,16,2.0,241.0,76.0,6/6/1984,6,2,MIA,2013.0
50.0,O Vernon,23,DE,16,14.0,262.0,74.0,10/7/1990,1,8,MIA,2013.0
91.0,C Wake,31,LB,15,15.0,263.0,75.0,1/30/1982,4,10,MIA,2013.0
11.0,M Wallace,27,WR,16,16.0,200.0,72.0,8/1/1986,4,7,MIA,2013.0
62.0,D Watkins,29,OL,1,0.0,312.0,75.0,11/6/1984,2,0,MIA,2013.0
52.0,P Wheeler,29,LB,16,16.0,245.0,74.0,12/12/1984,5,8,MIA,2013.0
27.0,J Wilson,27,DB,16,3.0,193.0,71.0,7/30/1986,2,2,MIA,2013.0
72.0,W Yeatman,25,TE,8,0.0,268.0,77.0,4/10/1988,2,1,MIA,2013.0
35.0,W Aikens,23,DB,15,0.0,200.0,73.0,6/19/1991,0,1,MIA,2014.0
71.0,B Albert,30,GC,9,9.0,314.0,77.0,11/4/1984,6,5,MIA,2014.0
42.0,C Clay,25,TE,14,14.0,246.0,75.0,2/13/1989,3,5,MIA,2014.0
62.0,D Coleman,23,DT,1,0.0,314.0,77.0,1/27/1991,0,0,MIA,2014.0
67.0,D Colledge,32,T,13,13.0,308.0,76.0,2/11/1982,8,7,MIA,2014.0
32.0,O Darkwa,22,RB,4,0.0,210.0,72.0,2/28/1992,0,0,MIA,2014.0
29.0,W Davis,24,DB,10,0.0,186.0,71.0,5/8/1990,1,0,MIA,2014.0
25.0,L Delmas,27,DB,13,12.0,197.0,71.0,4/12/1987,5,4,MIA,2014.0
92.0,J Denney,36,DE,16,0.0,242.0,77.0,12/13/1978,9,2,MIA,2014.0
0,A Dixon,23,S,3,0,212.0,72.0,9/5/1991,0,0,MIA,2014.0
59.0,D Ellerbe,29,LB,1,1.0,236.0,73.0,11/29/1985,5,0,MIA,2014.0
78.0,T Fede,23,DE,11,0.0,267.0,76.0,11/19/1991,0,1,MIA,2014.0
2.0,B Fields,30,PK,16,0.0,249.0,77.0,5/21/1984,7,2,MIA,2014.0
24.0,C Finnegan,30,DB,12,12.0,190.0,70.0,2/2/1984,8,4,MIA,2014.0
74.0,J Fox,26,T,9,2.0,299.0,78.0,5/2/1988,4,2,MIA,2014.0
56.0,J Freeny,25,DE,12,0.0,245.0,74.0,6/15/1989,3,1,MIA,2014.0
75.0,N Garner,29,T,10,0.0,319.0,79.0,1/18/1985,6,1,MIA,2014.0
10.0,B Gibson,27,WR,14,5.0,204.0,72.0,8/13/1987,5,3,MIA,2014.0
21.0,B Grimes,31,DB,16,16.0,185.0,70.0,7/19/1983,7,10,MIA,2014.0
82.0,B Hartline,28,WR,16,16.0,180.0,74.0,11/22/1986,5,4,MIA,2014.0
36.0,T Heath,27,DB,2,0.0,180.0,72.0,9/11/1987,3,0,MIA,2014.0
0,G Hoskins,23,TE,11,0.0,253.0,74.0,12/19/1991,0,0,MIA,2014.0
70.0,J James,22,T,16,16.0,312.0,78.0,6/3/1992,0,9,MIA,2014.0
33.0,L James,25,RB,2,0.0,190.0,68.0,10/22/1989,2,0,MIA,2014.0
53.0,J Jenkins,22,LB,15,14.0,240.0,72.0,3/13/1992,1,6,MIA,2014.0
76.0,A Johnson,21,DL,7,0.0,275.0,75.0,1/24/1993,0,1,MIA,2014.0
38.0,D Jones,24,S,4,0.0,195.0,71.0,5/14/1990,1,0,MIA,2014.0
20.0,R Jones,26,DB,12,12.0,215.0,73.0,2/25/1988,4,4,MIA,2014.0
95.0,D Jordan,24,DE,10,1.0,284.0,78.0,3/5/1990,1,1,MIA,2014.0
45.0,J Knott,24,LB,1,0.0,239.0,75.0,10/24/1990,1,0,MIA,2014.0
44.0,J Kovacs,24,S,8,0.0,205.0,70.0,6/12/1990,1,0,MIA,2014.0
14.0,J Landry,22,WR,16,11.0,196.0,71.0,11/28/1992,0,7,MIA,2014.0
18.0,R Matthews,25,WR,14,0.0,217.0,72.0,10/12/1989,2,1,MIA,2014.0
58.0,C McCain,23,LB,10,0.0,236.0,77.0,11/21/1991,0,1,MIA,2014.0
26.0,L Miller,23,RB,16,16.0,221.0,70.0,4/25/1991,2,11,MIA,2014.0
55.0,K Misi,27,LB,11,11.0,244.0,75.0,1/17/1987,4,4,MIA,2014.0
90.0,E Mitchell,27,DT,16,4.0,310.0,75.0,9/25/1987,4,3,MIA,2014.0
8.0,M Moore,30,QB,2,0.0,219.0,75.0,8/9/1984,7,0,MIA,2014.0
28.0,K Moreno,27,RB,3,0.0,215.0,70.0,7/16/1987,5,1,MIA,2014.0
98.0,J Odrick,27,DT,16,16.0,301.0,77.0,12/31/1987,4,6,MIA,2014.0
51.0,M Pouncey,25,GC,12,12.0,298.0,77.0,7/24/1989,3,9,MIA,2014.0
85.0,G Robinson,25,WR,2,0.0,222.0,76.0,10/13/1989,2,0,MIA,2014.0
40.0,L Rose,24,DB,5,0.0,192.0,73.0,3/11/1990,0,0,MIA,2014.0
33.0,B Ross,25,DB,1,0.0,191.0,72.0,9/28/1989,3,0,MIA,2014.0
64.0,S Satele,30,GC,16,16.0,300.0,75.0,11/29/1984,7,9,MIA,2014.0
37.0,S Seamster,23,DB,2,0.0,205.0,72.0,2/5/1991,0,0,MIA,2014.0
79.0,D Shelby,25,DE,15,0.0,280.0,74.0,3/4/1989,2,2,MIA,2014.0
97.0,K Sheppard,26,LB,14,1.0,249.0,74.0,1/2/1988,3,1,MIA,2014.0
80.0,D Sims,23,TE,14,2.0,268.0,76.0,2/18/1991,1,3,MIA,2014.0
66.0,S Smith,27,GC,11,3.0,203.0,76.0,5/21/1987,3,2,MIA,2014.0
41.0,R Stanford,26,DB,5,1.0,180.0,70.0,5/6/1988,3,1,MIA,2014.0
94.0,R Starks,31,DT,15,15.0,305.0,76.0,12/14/1983,10,6,MIA,2014.0
9.0,C Sturgis,25,PK,16,0.0,192.0,69.0,8/9/1989,1,2,MIA,2014.0
17.0,R Tannehill,26,QB,16,16.0,217.0,76.0,7/27/1988,2,14,MIA,2014.0
22.0,J Taylor,24,DB,12,3.0,192.0,71.0,9/29/1990,1,1,MIA,2014.0
63.0,D Thomas,25,T,14,9.0,306.0,77.0,10/30/1989,1,6,MIA,2014.0
30.0,D Thomas,27,RB,12,0.0,225.0,72.0,10/29/1987,3,2,MIA,2014.0
31.0,M Thomas,24,S,8,2.0,195.0,71.0,3/17/1990,1,1,MIA,2014.0
57.0,J Tripp,23,LB,13,0.0,234.0,75.0,4/3/1991,0,1,MIA,2014.0
93.0,J Trusnik,30,DE,16,6.0,241.0,76.0,6/6/1984,7,4,MIA,2014.0
77.0,B Turner,23,T,2,0.0,310.0,77.0,10/17/1991,0,0,MIA,2014.0
50.0,O Vernon,24,DE,16,16.0,262.0,74.0,10/7/1990,2,6,MIA,2014.0
91.0,C Wake,32,LB,16,16.0,263.0,75.0,1/30/1982,5,11,MIA,2014.0
11.0,M Wallace,28,WR,16,16.0,200.0,72.0,8/1/1986,5,8,MIA,2014.0
52.0,P Wheeler,30,LB,15,4.0,245.0,74.0,12/12/1984,6,2,MIA,2014.0
15.0,D Williams,26,WR,1,0.0,190.0,73.0,5/26/1988,4,0,MIA,2014.0
34.0,D Williams,22,RB,16,0.0,225.0,71.0,4/3/1992,0,2,MIA,2014.0
27.0,J Wilson,28,DB,14,13.0,193.0,71.0,7/30/1986,3,4,MIA,2014.0
35.0,W Aikens,24,DB,16,3.0,200.0,73.0,6/19/1991,1,2,MIA,2015.0
23.0,J Ajayi,22,RB,9,0.0,223.0,72.0,6/15/1993,0,2,MIA,2015.0
76.0,B Albert,31,GC,14,14.0,314.0,77.0,11/4/1984,7,8,MIA,2015.0
30.0,Z Bowman,31,DB,10,0.0,197.0,73.0,11/14/1984,7,1,MIA,2015.0
65.0,S Brenner,25,GC,3,0.0,301.0,74.0,4/27/1990,2,0,MIA,2015.0
84.0,J Cameron,27,TE,16,16.0,265.0,77.0,8/7/1988,4,3,MIA,2015.0
62.0,D Coleman,24,DT,4,0.0,314.0,77.0,1/27/1991,1,0,MIA,2015.0
98.0,Q Coples,25,DE,6,0.0,284.0,78.0,6/22/1990,3,0,MIA,2015.0
4.0,M Darr,23,PK,16,0.0,217.0,73.0,7/2/1992,0,3,MIA,2015.0
92.0,J Denney,37,DE,16,0.0,242.0,77.0,12/13/1978,10,2,MIA,2015.0
75.0,J Douglas,23,OG,16,6.0,309.0,76.0,2/28/1992,0,3,MIA,2015.0
78.0,T Fede,24,DE,15,0.0,267.0,76.0,11/19/1991,1,1,MIA,2015.0
74.0,J Fox,27,T,15,11.0,299.0,78.0,5/2/1988,5,5,MIA,2015.0
96.0,A Francis,25,DL,1,0.0,337.0,77.0,5/7/1990,2,0,MIA,2015.0
3.0,A Franks,22,PK,16,0.0,205.0,73.0,1/11/1993,0,3,MIA,2015.0
27.0,S Gary,25,S,6,1.0,205.0,72.0,5/31/1990,1,1,MIA,2015.0
29.0,J Gray,25,RB,6,0.0,223.0,69.0,6/27/1990,3,1,MIA,2015.0
21.0,B Grimes,32,DB,15,15.0,185.0,70.0,7/19/1983,8,9,MIA,2015.0
83.0,M Hazel,23,WR,5,1.0,195.0,73.0,1/23/1992,1,0,MIA,2015.0
46.0,N Hewitt,22,LB,16,2.0,234.0,74.0,4/6/1993,0,2,MIA,2015.0
45.0,M Hull,24,LB,3,0.0,232.0,72.0,5/25/1991,0,0,MIA,2015.0
70.0,J James,23,T,7,7.0,312.0,78.0,6/3/1992,1,3,MIA,2015.0
27.0,L James,26,RB,1,0.0,190.0,68.0,10/22/1989,3,0,MIA,2015.0
53.0,J Jenkins,23,LB,13,13.0,240.0,72.0,3/13/1992,2,5,MIA,2015.0
85.0,G Jennings,32,WR,16,5.0,198.0,72.0,9/21/1983,9,1,MIA,2015.0
68.0,U John,23,T,2,0.0,312.0,77.0,5/20/1992,1,0,MIA,2015.0
56.0,J Johnson,26,LB,3,0.0,241.0,73.0,8/20/1989,3,0,MIA,2015.0
20.0,R Jones,27,DB,16,16.0,215.0,73.0,2/25/1988,5,9,MIA,2015.0
32.0,J Kovacs,25,S,11,0.0,205.0,70.0,6/12/1990,2,1,MIA,2015.0
14.0,J Landry,23,WR,16,14.0,196.0,71.0,11/28/1992,1,9,MIA,2015.0
72.0,J Linkenbach,28,T,9,0.0,303.0,78.0,6/9/1987,5,1,MIA,2015.0
36.0,T Lippett,23,WR,9,0.0,192.0,74.0,7/2/1992,0,1,MIA,2015.0
18.0,R Matthews,26,WR,11,11.0,217.0,72.0,10/12/1989,3,4,MIA,2015.0
28.0,B McCain,22,DB,16,4.0,196.0,69.0,8/18/1993,0,2,MIA,2015.0
24.0,B McCain,29,DB,14,11.0,190.0,69.0,12/10/1986,6,4,MIA,2015.0
58.0,C McCain,24,LB,8,0.0,236.0,77.0,11/21/1991,1,1,MIA,2015.0
66.0,J McClendon,28,GC,3,0.0,324.0,75.0,12/10/1987,5,0,MIA,2015.0
26.0,L Miller,24,RB,16,16.0,221.0,70.0,4/25/1991,3,7,MIA,2015.0
55.0,K Misi,28,LB,13,13.0,244.0,75.0,1/17/1987,5,5,MIA,2015.0
90.0,E Mitchell,28,DT,12,12.0,310.0,75.0,9/25/1987,5,4,MIA,2015.0
57.0,D Moore,23,DE,3,0.0,260.0,76.0,9/11/1992,2,0,MIA,2015.0
8.0,M Moore,31,QB,1,0.0,219.0,75.0,8/9/1984,8,0,MIA,2015.0
94.0,C Mosley,32,DT,11,0.0,315.0,74.0,8/6/1983,10,1,MIA,2015.0
