No,Player,Age,Pos,G,GS,Wt,Ht,BirthDate,Yrs,AV,Team,Year
20.0,C Sutton,26.0,DB,16,16,188.0,71.0,2/27/1995,4,6.0,PIT,2021
51.0,T Turner,28.0,OG,17,17,315.0,75.0,6/14/1993,7,7.0,PIT,2021
48.0,D Tuszka,25.0,DL,15,0,251.0,76.0,7/11/1996,1,1.0,PIT,2021
13.0,J Washington,25.0,WR,15,2,213.0,71.0,4/2/1996,3,2.0,PIT,2021
44.0,D Watt,29.0,FB,17,4,234.0,74.0,11/7/1992,5,0.0,PIT,2021
90.0,T Watt,27.0,LB,15,15,252.0,76.0,10/11/1994,4,15.0,PIT,2021
15.0,C White,23.0,WR,15,0,210.0,75.0,11/28/1998,0,0.0,PIT,2021
25.0,A Witherspoon,26.0,DB,9,3,195.0,74.0,3/21/1995,4,2.0,PIT,2021
95.0,C Wormley,28.0,DT,15,14,300.0,77.0,10/25/1993,4,6.0,PIT,2021
42.0,J Pierre,25.0,DB,17,4,185.0,74.0,9/16/1996,1,2.0,PIT,2021
94.0,T Alualu,34.0,DT,2,2,304.0,75.0,5/12/1987,11,1.0,PIT,2021
69.0,K Dotson,25.0,OL,9,9,321.0,76.0,9/18/1996,1,4.0,PIT,2021
85.0,E Ebron,28.0,TE,8,3,253.0,76.0,4/10/1993,7,1.0,PIT,2021
67.0,B Finney,30.0,GC,7,2,318.0,76.0,10/26/1991,5,1.0,PIT,2021
45.0,B Johnson,22.0,LB,4,0,240.0,74.0,2/27/1999,0,0.0,PIT,2021
11.0,B Aiyuk,23.0,WR,17,16,200.0,72.0,3/17/1998,1,7.0,SFO,2021
51.0,A Al-Shaair,24.0,LB,13,13,228.0,74.0,8/4/1997,2,7.0,SFO,2021
91.0,A Armstead,28.0,DE,17,17,290.0,79.0,11/15/1993,6,8.0,SFO,2021
62.0,A Banks,24.0,GC,9,0,325.0,77.0,9/3/1997,0,1.0,SFO,2021
17.0,T Benjamin,32.0,WR,10,0,175.0,70.0,12/29/1989,9,0.0,SFO,2021
97.0,N Bosa,24.0,DE,17,17,266.0,76.0,10/23/1997,2,12.0,SFO,2021
64.0,J Brendel,29.0,GC,16,0,299.0,76.0,9/10/1992,5,1.0,SFO,2021
60.0,D Brunskill,27.0,T,17,17,300.0,77.0,1/27/1994,3,7.0,SFO,2021
66.0,T Compton,32.0,T,17,7,315.0,78.0,5/10/1989,9,4.0,SFO,2021
13.0,R Cracraft,27.0,WR,6,0,198.0,72.0,11/1/1994,3,0.0,SFO,2021
43.0,D Dennard,30.0,DB,1,0,205.0,71.0,10/10/1991,7,0.0,SFO,2021
82.0,R Dwelley,26.0,TE,17,2,235.0,77.0,1/26/1995,3,0.0,SFO,2021
56.0,S Ebukam,26.0,LB,17,11,245.0,75.0,5/9/1995,4,6.0,SFO,2021
45.0,D Flannigan-Fowles,25.0,DB,17,2,223.0,74.0,9/4/1996,1,2.0,SFO,2021
10.0,J Garoppolo,30.0,QB,15,15,225.0,74.0,11/2/1991,7,12.0,SFO,2021
90.0,K Givens,24.0,DL,13,0,285.0,73.0,3/1/1997,2,1.0,SFO,2021
9.0,R Gould,39.0,PK,13,0,190.0,72.0,12/6/1982,16,3.0,SFO,2021
57.0,D Greenlaw,24.0,LB,3,2,230.0,72.0,5/27/1997,2,2.0,SFO,2021
36.0,M Harris,27.0,S,15,7,215.0,72.0,6/9/1994,3,4.0,SFO,2021
23.0,J Hasty,25.0,RB,11,0,205.0,68.0,9/12/1996,1,2.0,SFO,2021
29.0,T Hufanga,22.0,S,15,3,200.0,72.0,2/2/1999,0,2.0,SFO,2021
96.0,M Hurst,26.0,DT,2,0,291.0,74.0,5/9/1995,3,0.0,SFO,2021
15.0,J Jennings,24.0,WR,16,1,212.0,75.0,7/10/1997,0,2.0,SFO,2021
27.0,D Johnson,30.0,S,16,3,200.0,74.0,12/1/1991,7,2.0,SFO,2021
93.0,D Jones,26.0,DT,17,17,305.0,72.0,1/19/1995,4,8.0,SFO,2021
44.0,K Juszczyk,30.0,FB,17,16,235.0,73.0,4/23/1991,8,3.0,SFO,2021
98.0,A Key,25.0,DE,17,0,240.0,77.0,5/3/1996,3,2.0,SFO,2021
85.0,G Kittle,28.0,TE,14,14,250.0,76.0,10/9/1993,4,8.0,SFO,2021
5.0,T Lance,21.0,QB,6,2,224.0,76.0,5/9/2000,0,3.0,SFO,2021
38.0,D Lenoir,22.0,DB,13,2,200.0,70.0,10/6/1999,0,1.0,SFO,2021
50.0,A Mack,36.0,GC,17,17,311.0,76.0,11/19/1985,12,7.0,SFO,2021
68.0,C McKivitz,25.0,OL,1,1,306.0,78.0,8/9/1996,1,0.0,SFO,2021
25.0,E Mitchell,23.0,RB,11,10,200.0,70.0,5/2/1998,0,7.0,SFO,2021
76.0,J Moore,23.0,OL,7,3,311.0,76.0,1/9/1998,0,2.0,SFO,2021
4.0,E Moseley,25.0,DB,11,11,190.0,71.0,3/25/1996,3,4.0,SFO,2021
26.0,J Norman,34.0,DB,15,14,200.0,72.0,12/15/1987,9,5.0,SFO,2021
53.0,M Nzeocha,31.0,LB,2,0,240.0,75.0,1/19/1990,6,0.0,SFO,2021
92.0,C Omenihu,24.0,DL,9,0,280.0,77.0,8/20/1997,2,1.0,SFO,2021
46.0,T Pepper,27.0,LS,17,0,245.0,76.0,5/28/1994,4,1.0,SFO,2021
19.0,D Samuel,25.0,WR,16,15,215.0,72.0,1/15/1996,2,14.0,SFO,2021
28.0,T Sermon,22.0,RB,9,2,215.0,72.0,1/30/1999,0,1.0,SFO,2021
81.0,T Sherfield,25.0,WR,17,1,219.0,73.0,2/26/1996,3,1.0,SFO,2021
95.0,K Street,25.0,DT,17,2,287.0,74.0,5/8/1996,3,2.0,SFO,2021
26.0,J Tartt,29.0,S,14,14,215.0,73.0,2/18/1992,6,5.0,SFO,2021
20.0,A Thomas,22.0,DB,12,5,190.0,72.0,9/9/1999,0,2.0,SFO,2021
75.0,L Tomlinson,29.0,OG,17,17,315.0,75.0,2/9/1992,6,7.0,SFO,2021
1.0,J Ward,30.0,S,16,16,195.0,71.0,7/18/1991,7,6.0,SFO,2021
54.0,F Warner,25.0,LB,16,16,230.0,75.0,11/19/1996,3,8.0,SFO,2021
24.0,K Williams,30.0,DB,14,8,185.0,69.0,7/12/1991,7,3.0,SFO,2021
71.0,T Williams,33.0,T,15,15,320.0,77.0,7/19/1988,11,14.0,SFO,2021
94.0,J Willis,26.0,DE,10,0,270.0,76.0,5/2/1995,4,1.0,SFO,2021
30.0,J Wilson,27.0,S,4,0,209.0,73.0,2/9/1994,5,0.0,SFO,2021
22.0,J Wilson,26.0,RB,9,4,194.0,72.0,11/16/1995,3,2.0,SFO,2021
18.0,M Wishnowsky,29.0,PK,17,0,220.0,74.0,3/3/1992,2,1.0,SFO,2021
89.0,C Woerner,24.0,TE,17,3,241.0,77.0,10/16/1997,1,0.0,SFO,2021
31.0,R Mostert,29.0,RB,1,1,205.0,70.0,4/9/1992,6,0.0,SFO,2021
40.0,T Cannon,27.0,RB,11,0,185.0,71.0,7/23/1994,3,0.0,SFO,2021
18.0,M Sanu,32.0,WR,8,0,210.0,74.0,8/23/1989,9,2.0,SFO,2021
32.0,T Wilson,31.0,S,8,1,208.0,72.0,3/19/1990,9,1.0,SFO,2021
55.0,D Ford,30.0,DE,6,0,252.0,74.0,3/19/1991,7,1.0,SFO,2021
99.0,J Kinlaw,24.0,DL,4,4,319.0,77.0,10/3/1997,1,2.0,SFO,2021
69.0,M McGlinchey,26.0,T,8,8,310.0,80.0,1/12/1995,3,4.0,SFO,2021
2.0,J Verrett,30.0,DB,1,1,188.0,70.0,6/18/1991,7,0.0,SFO,2021
67.0,M Adams,23.0,DT,2,0,285.0,74.0,3/9/1998,0,0.0,SEA,2021
28.0,U Amadi,24.0,S,17,7,201.0,69.0,5/16/1997,2,3.0,SEA,2021
31.0,B Austin,25.0,DB,11,1,198.0,73.0,7/19/1996,2,1.0,SEA,2021
57.0,C Barton,25.0,LB,16,1,237.0,74.0,11/13/1996,2,2.0,SEA,2021
44.0,N Bellore,32.0,LB,17,0,250.0,73.0,5/12/1989,10,0.0,SEA,2021
56.0,J Brooks,24.0,LB,17,17,240.0,72.0,10/21/1997,1,8.0,SEA,2021
76.0,D Brown,36.0,T,17,17,315.0,76.0,8/30/1985,13,9.0,SEA,2021
91.0,L Collier,26.0,DL,10,0,291.0,74.0,9/12/1995,2,1.0,SEA,2021
74.0,J Curhan,23.0,T,15,5,316.0,78.0,2/9/1998,0,3.0,SEA,2021
31.0,D Dallas,23.0,RB,17,0,214.0,70.0,9/16/1998,1,2.0,SEA,2021
4.0,M Dickson,25.0,PK,17,0,208.0,74.0,1/4/1996,3,3.0,SEA,2021
6.0,Q Diggs,28.0,DB,17,17,197.0,69.0,1/22/1993,6,9.0,SEA,2021
8.0,C Dunlap,32.0,DE,17,2,285.0,78.0,2/28/1989,11,3.0,SEA,2021
1.0,D Eskridge,24.0,WR,10,0,190.0,69.0,3/23/1997,0,1.0,SEA,2021
81.0,G Everett,27.0,TE,15,12,240.0,75.0,6/25/1994,4,5.0,SEA,2021
97.0,P Ford,26.0,DT,17,17,310.0,71.0,11/19/1995,3,8.0,SEA,2021
78.0,S Forsythe,24.0,T,10,0,307.0,80.0,12/29/1997,0,1.0,SEA,2021
13.0,A Fuller,24.0,WR,1,0,188.0,71.0,9/30/1997,0,0.0,SEA,2021
61.0,K Fuller,27.0,GC,14,9,320.0,77.0,3/4/1994,4,4.0,SEA,2021
94.0,R Green,24.0,DT,17,16,279.0,76.0,5/15/1997,3,8.0,SEA,2021
19.0,P Hart,25.0,WR,17,0,180.0,68.0,7/5/1996,1,1.0,SEA,2021
25.0,T Homer,23.0,RB,14,0,202.0,70.0,8/7/1998,2,4.0,SEA,2021
51.0,K Hyder,30.0,DT,15,7,275.0,74.0,5/2/1991,7,4.0,SEA,2021
66.0,G Jackson,30.0,OG,16,16,335.0,75.0,7/12/1991,7,7.0,SEA,2021
30.0,M Jackson,24.0,DB,2,0,210.0,73.0,1/10/1997,2,0.0,SEA,2021
34.0,J Johnson,24.0,RB,3,0,208.0,69.0,12/26/1997,0,0.0,SEA,2021
73.0,J Jones,25.0,T,10,2,293.0,76.0,6/4/1996,3,2.0,SEA,2021
23.0,S Jones,25.0,DB,16,11,181.0,72.0,5/21/1996,4,4.0,SEA,2021
68.0,D Lewis,24.0,OL,13,13,327.0,74.0,3/21/1997,1,6.0,SEA,2021
16.0,T Lockett,29.0,WR,16,16,182.0,70.0,9/28/1992,6,11.0,SEA,2021
85.0,T Mabry,25.0,TE,6,0,248.0,76.0,11/21/1996,0,0.0,SEA,2021
10.0,B Mayowa,30.0,DE,15,7,252.0,75.0,8/3/1991,8,4.0,SEA,2021
14.0,D Metcalf,24.0,WR,17,17,235.0,76.0,12/14/1997,2,9.0,SEA,2021
90.0,B Mone,26.0,DT,14,5,345.0,75.0,10/20/1995,2,3.0,SEA,2021
58.0,T Muse,25.0,S,6,0,227.0,74.0,9/6/1996,0,0.0,SEA,2021
5.0,J Myers,30.0,PK,17,0,190.0,70.0,5/12/1991,6,2.0,SEA,2021
26.0,R Neal,26.0,DB,16,5,200.0,75.0,12/24/1995,3,2.0,SEA,2021
92.0,R Nkemdiche,27.0,DT,9,0,296.0,75.0,9/19/1994,5,1.0,SEA,2021
69.0,T Ott,29.0,LS,17,0,253.0,75.0,2/28/1992,6,1.0,SEA,2021
84.0,C Parkinson,22.0,TE,14,1,251.0,79.0,1/8/1999,1,0.0,SEA,2021
20.0,R Penny,25.0,RB,10,6,220.0,71.0,2/2/1996,3,5.0,SEA,2021
77.0,E Pocic,26.0,GC,13,10,320.0,78.0,8/5/1995,4,5.0,SEA,2021
2.0,D Reed,25.0,DB,14,14,193.0,69.0,11/11/1996,3,6.0,SEA,2021
29.0,J Reid,25.0,DB,11,2,187.0,70.0,5/15/1996,1,1.0,SEA,2021
98.0,A Robinson,23.0,DL,16,2,259.0,75.0,6/2/1998,1,2.0,SEA,2021
64.0,D Shepley,27.0,T,8,0,290.0,77.0,12/27/1994,1,1.0,SEA,2021
7.0,G Smith,31.0,QB,4,3,221.0,75.0,10/10/1990,8,2.0,SEA,2021
18.0,F Swain,23.0,WR,17,8,199.0,72.0,8/4/1998,1,3.0,SEA,2021
52.0,D Taylor,24.0,DE,16,5,267.0,76.0,3/24/1997,0,3.0,SEA,2021
11.0,C Thompson,25.0,WR,5,0,205.0,74.0,1/11/1996,0,0.0,SEA,2021
54.0,B Wagner,31.0,LB,16,16,242.0,72.0,6/27/1990,9,13.0,SEA,2021
3.0,R Wilson,33.0,QB,14,14,215.0,71.0,11/29/1988,9,12.0,SEA,2021
93.0,A Woods,34.0,DT,16,16,330.0,76.0,3/25/1987,11,7.0,SEA,2021
89.0,W Dissly,25.0,TE,15,14,265.0,76.0,7/8/1996,3,2.0,SEA,2021
39.0,N Warrior,24.0,DB,3,0,187.0,71.0,12/14/1997,0,0.0,SEA,2021
33.0,J Adams,26.0,S,12,12,213.0,73.0,10/17/1995,4,5.0,SEA,2021
27.0,M Blair,24.0,S,6,0,196.0,73.0,7/18/1997,2,0.0,SEA,2021
22.0,T Brown,24.0,DB,5,3,186.0,70.0,9/24/1997,0,1.0,SEA,2021
32.0,C Carson,27.0,RB,4,4,222.0,71.0,9/16/1994,4,2.0,SEA,2021
41.0,A Collins,27.0,RB,11,6,210.0,70.0,8/26/1994,5,3.0,SEA,2021
38.0,G Heslop,24.0,DB,3,0,200.0,73.0,11/13/1997,0,0.0,SEA,2021
21.0,A Peterson,36.0,RB,1,1,220.0,73.0,3/21/1985,14,0.0,SEA,2021
59.0,J Rhattigan,22.0,LB,14,0,236.0,72.0,2/2/1999,0,1.0,SEA,2021
72.0,B Shell,29.0,T,10,10,324.0,77.0,2/6/1992,5,5.0,SEA,2021
26.0,A Adams,29.0,S,14,3,205.0,71.0,10/28/1992,5,2.0,TAM,2021
38.0,K Barner,32.0,RB,3,0,195.0,69.0,4/28/1989,8,0.0,TAM,2021
58.0,S Barrett,29.0,LB,15,15,250.0,74.0,11/17/1992,7,12.0,TAM,2021
6.0,L Bell,29.0,RB,3,0,225.0,73.0,2/18/1992,8,0.0,TAM,2021
25.0,G Bernard,30.0,RB,12,0,205.0,69.0,11/22/1991,8,1.0,TAM,2021
12.0,T Brady,44.0,QB,17,17,225.0,76.0,8/3/1977,21,16.0,TAM,2021
84.0,C Brate,30.0,TE,17,3,245.0,77.0,7/3/1991,7,2.0,TAM,2021
52.0,K Britt,23.0,LB,17,0,235.0,72.0,9/19/1998,0,1.0,TAM,2021
65.0,A Cappa,26.0,T,17,17,305.0,78.0,1/27/1995,3,8.0,TAM,2021
43.0,R Cockrell,30.0,DB,17,4,191.0,72.0,8/6/1991,7,2.0,TAM,2021
1.0,J Darden,22.0,WR,9,0,174.0,68.0,1/14/1999,0,0.0,TAM,2021
54.0,L David,31.0,LB,12,12,233.0,73.0,1/23/1990,9,6.0,TAM,2021
24.0,C Davis,25.0,DB,10,10,206.0,73.0,12/31/1996,3,4.0,TAM,2021
35.0,J Dean,25.0,DB,15,11,206.0,73.0,10/15/1996,2,5.0,TAM,2021
30.0,D Delaney,26.0,DB,15,2,200.0,71.0,2/20/1995,3,2.0,TAM,2021
29.0,P Desir,31.0,DB,12,2,192.0,73.0,9/8/1990,7,2.0,TAM,2021
32.0,M Edwards,25.0,DB,14,4,205.0,70.0,5/18/1996,2,3.0,TAM,2021
13.0,M Evans,28.0,WR,16,16,231.0,77.0,8/21/1993,7,9.0,TAM,2021
11.0,B Gabbert,32.0,QB,6,0,235.0,77.0,10/15/1989,10,0.0,TAM,2021
92.0,W Gholston,30.0,DE,17,10,281.0,78.0,7/31/1991,8,6.0,TAM,2021
49.0,C Gill,24.0,LB,13,0,240.0,75.0,12/14/1997,1,1.0,TAM,2021
15.0,C Grayson,28.0,WR,5,3,183.0,69.0,12/5/1993,3,2.0,TAM,2021
87.0,R Gronkowski,32.0,TE,12,12,265.0,78.0,5/14/1989,11,7.0,TAM,2021
70.0,R Hainsey,23.0,T,9,0,306.0,76.0,8/12/1998,0,1.0,TAM,2021
80.0,O Howard,27.0,TE,17,9,251.0,78.0,11/18/1994,4,1.0,TAM,2021
66.0,R Jensen,30.0,T,17,17,319.0,76.0,5/27/1991,8,10.0,TAM,2021
18.0,T Johnson,23.0,WR,17,3,206.0,73.0,8/25/1998,1,3.0,TAM,2021
27.0,R II,24.0,RB,16,3,208.0,71.0,8/3/1997,3,3.0,TAM,2021
60.0,N Leverett,24.0,GC,2,0,310.0,76.0,1/11/1997,0,0.0,TAM,2021
74.0,A Marpet,28.0,GC,16,16,307.0,76.0,4/17/1993,6,9.0,TAM,2021
86.0,C McElroy,29.0,WR,2,0,258.0,78.0,12/13/1992,2,0.0,TAM,2021
96.0,S McLendon,35.0,DT,12,0,310.0,75.0,1/3/1986,11,1.0,TAM,2021
10.0,S Miller,24.0,WR,9,0,174.0,69.0,7/31/1997,2,1.0,TAM,2021
51.0,K Minter,31.0,LB,16,5,246.0,72.0,12/3/1990,8,3.0,TAM,2021
23.0,S Murphy-Bunting,24.0,DB,9,8,195.0,72.0,6/19/1997,2,3.0,TAM,2021
98.0,A Nelson,24.0,DL,17,2,271.0,79.0,3/4/1997,2,3.0,TAM,2021
56.0,R Nunez-Roches,28.0,DT,16,1,307.0,74.0,7/3/1993,6,2.0,TAM,2021
16.0,B Perriman,28.0,WR,6,0,210.0,73.0,9/10/1993,5,1.0,TAM,2021
90.0,J Pierre-Paul,32.0,DE,12,12,275.0,77.0,1/1/1989,11,6.0,TAM,2021
8.0,B Pinion,27.0,PK,15,0,229.0,77.0,6/1/1994,6,1.0,TAM,2021
76.0,D Smith,28.0,T,17,17,338.0,78.0,6/23/1993,6,9.0,TAM,2021
64.0,A Stinnie,27.0,GC,6,1,312.0,75.0,2/18/1994,3,1.0,TAM,2021
48.0,G Stuard,23.0,LB,17,0,230.0,71.0,10/15/1998,0,1.0,TAM,2021
3.0,R Succop,35.0,PK,17,0,218.0,74.0,9/19/1986,12,2.0,TAM,2021
93.0,N Suh,34.0,DT,17,17,313.0,76.0,1/6/1987,11,9.0,TAM,2021
97.0,Z Triner,30.0,LS,9,0,245.0,75.0,1/30/1991,3,1.0,TAM,2021
9.0,J Tryon-Shoyinka,22.0,LB,17,6,259.0,77.0,4/30/1999,0,4.0,TAM,2021
21.0,K Vaughn,24.0,RB,12,1,214.0,70.0,5/4/1997,1,1.0,TAM,2021
50.0,V Vea,26.0,DT,16,16,347.0,76.0,2/5/1995,3,8.0,TAM,2021
72.0,J Wells,30.0,T,17,5,306.0,78.0,2/14/1991,7,4.0,TAM,2021
45.0,D White,23.0,LB,17,17,237.0,72.0,2/17/1998,2,9.0,TAM,2021
33.0,J Whitehead,24.0,S,14,14,198.0,70.0,3/18/1997,3,6.0,TAM,2021
31.0,A Winfield,23.0,S,13,13,203.0,69.0,8/16/1998,1,6.0,TAM,2021
78.0,T Wirfs,22.0,OL,17,17,320.0,77.0,1/24/1999,1,17.0,TAM,2021
7.0,L Fournette,26.0,RB,14,13,228.0,72.0,1/18/1995,4,9.0,TAM,2021
14.0,C Godwin,25.0,WR,14,14,208.0,73.0,2/27/1996,4,10.0,TAM,2021
79.0,P O'Connor,28.0,DE,13,0,270.0,76.0,11/1/1993,4,1.0,TAM,2021
5.0,R Sherman,33.0,DB,5,3,195.0,75.0,3/30/1988,10,2.0,TAM,2021
92.0,O Adeniyi,24.0,DE,16,0,248.0,73.0,9/12/1997,3,1.0,OTI,2021
41.0,K Blasingame,25.0,RB,11,3,233.0,72.0,7/1/1996,2,0.0,OTI,2021
62.0,A Brewer,24.0,GC,12,5,274.0,73.0,10/28/1997,1,3.0,OTI,2021
11.0,A Brown,24.0,WR,13,13,226.0,73.0,6/30/1997,2,8.0,OTI,2021
55.0,J Brown,26.0,LB,10,6,226.0,72.0,2/26/1995,4,3.0,OTI,2021
14.0,R Bullock,32.0,PK,16,0,210.0,69.0,12/16/1989,9,3.0,OTI,2021
31.0,K Byard,28.0,S,17,17,212.0,71.0,8/17/1993,5,12.0,OTI,2021
45.0,D Cole,27.0,LB,9,0,237.0,72.0,5/19/1994,4,1.0,OTI,2021
46.0,M Cox,35.0,GC,17,0,233.0,76.0,4/26/1986,11,1.0,OTI,2021
29.0,D Cruikshank,26.0,DB,14,4,209.0,73.0,4/27/1995,3,2.0,OTI,2021
33.0,Z Cunningham,27.0,LB,4,4,238.0,75.0,12/2/1994,4,2.0,OTI,2021
64.0,N Davis,25.0,OL,14,14,316.0,75.0,9/23/1996,2,7.0,OTI,2021
69.0,C DiLauro,27.0,T,2,0,300.0,78.0,11/11/1994,0,0.0,OTI,2021
49.0,N Dzubnar,30.0,LB,17,0,240.0,73.0,8/15/1991,6,1.0,OTI,2021
54.0,R Evans,26.0,LB,12,11,232.0,74.0,11/8/1995,3,6.0,OTI,2021
21.0,M Farley,29.0,DB,17,0,209.0,71.0,7/15/1992,5,1.0,OTI,2021
86.0,A Firkser,26.0,TE,15,1,246.0,74.0,2/19/1995,3,3.0,OTI,2021
10.0,D Fitzpatrick,24.0,WR,4,0,210.0,74.0,12/17/1997,0,0.0,OTI,2021
45.0,D Foreman,25.0,RB,9,3,236.0,73.0,4/24/1996,4,5.0,OTI,2021
26.0,K Fulton,23.0,DB,13,13,197.0,71.0,9/3/1998,1,4.0,OTI,2021
40.0,D Hilliard,26.0,RB,8,5,202.0,71.0,2/26/1995,3,3.0,OTI,2021
37.0,A Hooker,23.0,S,12,12,210.0,71.0,6/14/1998,2,4.0,OTI,2021
83.0,R Izzo,26.0,TE,1,0,255.0,77.0,12/21/1995,3,0.0,OTI,2021
35.0,C Jackson,23.0,S,12,3,193.0,70.0,4/13/1998,1,1.0,OTI,2021
20.0,J Jenkins,33.0,DB,14,13,190.0,70.0,10/29/1988,9,4.0,OTI,2021
60.0,B Jones,32.0,GC,17,17,308.0,75.0,7/2/1989,9,8.0,OTI,2021
2.0,J Jones,32.0,WR,10,10,220.0,75.0,2/8/1989,10,4.0,OTI,2021
90.0,N Jones,23.0,DT,13,5,338.0,76.0,2/5/1998,0,3.0,OTI,2021
6.0,B Kern,35.0,PK,14,0,214.0,74.0,2/17/1986,13,1.0,OTI,2021
71.0,K Lamm,29.0,T,12,1,310.0,77.0,6/5/1992,6,1.0,OTI,2021
58.0,H Landry,25.0,LB,17,17,252.0,74.0,6/5/1996,3,8.0,OTI,2021
61.0,C Levin,27.0,OL,12,0,307.0,76.0,8/12/1994,3,1.0,OTI,2021
77.0,T Lewan,30.0,T,13,13,309.0,79.0,7/22/1991,7,8.0,OTI,2021
51.0,D Long,25.0,LB,10,9,227.0,71.0,10/12/1996,2,5.0,OTI,2021
81.0,R McMath,22.0,WR,9,0,217.0,75.0,6/14/1999,0,0.0,OTI,2021
24.0,E Molden,22.0,DB,16,7,192.0,70.0,1/30/1999,0,3.0,OTI,2021
52.0,D Munyer,29.0,OL,1,0,305.0,73.0,3/4/1992,6,0.0,OTI,2021
91.0,L Murchison,24.0,DL,11,5,297.0,74.0,4/24/1997,1,3.0,OTI,2021
94.0,K Peko,28.0,DT,8,3,305.0,73.0,7/23/1993,5,2.0,OTI,2021
72.0,D Quessenberry,31.0,T,17,17,310.0,77.0,8/24/1990,8,8.0,OTI,2021
75.0,D Radunz,23.0,OL,12,1,301.0,78.0,3/28/1998,0,1.0,OTI,2021
50.0,D Roberson,26.0,DE,5,0,250.0,75.0,11/15/1995,2,0.0,OTI,2021
80.0,C Rogers,27.0,WR,16,2,184.0,72.0,1/12/1994,5,3.0,OTI,2021
76.0,R Saffold,33.0,T,15,15,325.0,77.0,6/6/1988,11,7.0,OTI,2021
98.0,J Simmons,24.0,DL,17,17,305.0,76.0,7/28/1997,2,14.0,OTI,2021
97.0,K Strong,25.0,DT,5,0,295.0,76.0,8/5/1996,2,0.0,OTI,2021
87.0,G Swaim,28.0,TE,16,16,260.0,76.0,9/16/1993,6,2.0,OTI,2021
17.0,R Tannehill,33.0,QB,17,17,217.0,76.0,7/27/1988,9,13.0,OTI,2021
93.0,T Tart,24.0,DT,11,10,304.0,74.0,2/28/1997,1,4.0,OTI,2021
15.0,N Westbrook-Ikhine,24.0,WR,16,7,215.0,74.0,3/21/1997,1,5.0,OTI,2021
5.0,L Woodside,26.0,QB,5,0,213.0,73.0,1/27/1995,3,0.0,OTI,2021
96.0,D Autry,31.0,DE,17,11,285.0,77.0,7/15/1990,7,6.0,OTI,2021
48.0,B Dupree,28.0,DE,11,6,269.0,76.0,2/12/1993,6,3.0,OTI,2021
16.0,C Hollister,28.0,WR,3,1,209.0,76.0,11/18/1993,2,0.0,OTI,2021
38.0,B Skrine,32.0,DB,6,3,187.0,69.0,4/26/1989,10,1.0,OTI,2021
33.0,J Wilkins,27.0,RB,1,0,216.0,73.0,7/18/1994,3,0.0,OTI,2021
22.0,D ,27.0,RB,8,8,247.0,75.0,1/4/1994,5,7.0,OTI,2021
13.0,C Batson,26.0,WR,4,0,175.0,68.0,12/20/1995,3,0.0,OTI,2021
44.0,T Carter,22.0,FB,8,2,244.0,72.0,3/16/1999,0,0.0,OTI,2021
32.0,D Evans,23.0,RB,1,0,200.0,71.0,7/9/1998,1,0.0,OTI,2021
3.0,C Farley,23.0,DB,3,1,197.0,74.0,11/2/1998,0,0.0,OTI,2021
89.0,T Hudson,24.0,TE,5,0,255.0,77.0,2/22/1997,0,0.0,OTI,2021
88.0,M Johnson,27.0,WR,7,3,207.0,73.0,8/5/1994,4,2.0,OTI,2021
30.0,G Mabin,27.0,DB,5,2,200.0,73.0,6/25/1994,4,1.0,OTI,2021
85.0,M Pruitt,29.0,TE,16,9,245.0,74.0,3/24/1992,6,1.0,OTI,2021
56.0,M Rice,22.0,LB,10,4,233.0,72.0,1/8/1999,0,2.0,OTI,2021
99.0,R Weaver,24.0,LB,2,0,259.0,76.0,11/10/1997,0,0.0,OTI,2021
93.0,J Allen,26.0,DT,17,17,300.0,75.0,1/16/1995,4,10.0,WAS,2021
8.0,K Allen,25.0,QB,2,0,210.0,75.0,3/8/1996,3,0.0,WAS,2021
30.0,T Apke,26.0,S,17,0,206.0,73.0,4/11/1995,3,1.0,WAS,2021
38.0,A Armah,27.0,FB,2,0,255.0,74.0,5/17/1994,4,0.0,WAS,2021
64.0,D Bada,26.0,DT,3,0,293.0,76.0,5/24/1995,0,0.0,WAS,2021
87.0,J Bates,24.0,TE,17,8,259.0,78.0,11/6/1997,0,2.0,WAS,2021
56.0,W Bradley-King,24.0,LB,3,0,248.0,76.0,12/22/1997,0,0.0,WAS,2021
2.0,D Brown,22.0,WR,15,6,195.0,72.0,11/1/1999,0,1.0,WAS,2021
1.0,D Carter,28.0,WR,17,6,188.0,68.0,4/10/1993,3,4.0,WAS,2021
77.0,S Charles,22.0,OL,10,4,322.0,76.0,7/26/1999,1,2.0,WAS,2021
54.0,C Cheeseman,23.0,LS,17,0,237.0,76.0,4/26/1998,0,1.0,WAS,2021
76.0,S Cosmi,22.0,OL,9,9,309.0,78.0,2/16/1999,0,4.0,WAS,2021
31.0,K Curl,22.0,S,16,14,198.0,74.0,3/3/1999,1,4.0,WAS,2021
52.0,J Davis,23.0,LB,16,8,232.0,76.0,12/12/1998,0,4.0,WAS,2021
64.0,J Douglas,29.0,OG,3,0,309.0,76.0,2/28/1992,6,0.0,WAS,2021
46.0,M Eifler,23.0,LB,3,0,228.0,73.0,2/13/1998,0,0.0,WAS,2021
35.0,C Elder,27.0,DB,5,0,185.0,70.0,10/9/1994,3,0.0,WAS,2021
79.0,E Flowers,27.0,T,16,16,330.0,78.0,4/25/1994,6,8.0,WAS,2021
