Name,Date_Injured,Date_Recovered,Team,Year,Injury_Category,Age,Pos,Wt,Ht,BirthDate,Days_Missed
K Barner,2016-12-20,2017-02-06,PHI,2016,Hamstring,10098.0,RB,195.0,69.0,1989-04-28,48.0
C Maggitt,2016-12-12,2017-02-06,CLT,2016,Knee,8712.0,LB,256.0,75.0,1993-02-04,56.0
E Mathis,2016-10-08,2017-02-06,CRD,2016,Ankle,12760.0,GC,301.0,77.0,1981-11-01,121.0
I Momah,2016-11-01,2017-02-06,CRD,2016,Wrist,9871.0,WR,239.0,79.0,1989-10-23,97.0
J Veldheer,2016-10-31,2017-02-06,CRD,2016,Tricep,10732.0,T,321.0,80.0,1987-06-14,98.0
J Brown,2016-10-25,2017-02-06,CRD,2016,ACL,9787.0,WR,204.0,75.0,1990-01-08,104.0
J Brown,2016-10-25,2017-02-06,CRD,2016,ACL,9702.0,WR,178.0,71.0,1990-04-03,104.0
T Boggs,2016-12-27,2017-02-06,CRD,2016,Shoulder,10903.0,GC,285.0,75.0,1987-02-20,41.0
T Jefferson,2016-12-27,2017-02-06,CRD,2016,Knee,9101.0,S,211.0,71.0,1992-01-27,41.0
T Mathieu,2016-12-23,2017-02-06,CRD,2016,Shoulder,8990.0,DB,190.0,69.0,1992-05-13,45.0
T Branch,2016-12-13,2017-02-06,CRD,2016,Groin,10960.0,DB,197.0,71.0,1986-12-11,55.0
G Martin,2016-11-18,2017-02-06,CRD,2016,Knee,8932.0,LB,236.0,74.0,1992-06-05,80.0
B Flowers,2016-12-14,2017-02-06,SDG,2016,Concussion,11257.0,DB,190.0,70.0,1986-02-18,54.0
B Mebane,2016-11-22,2017-02-06,SDG,2016,Bicep,11634.0,DT,311.0,73.0,1985-01-15,76.0
C Reid,2016-10-25,2017-02-06,SDG,2016,ACL,9103.0,DT,292.0,74.0,1991-11-23,104.0
C Mager,2016-12-31,2017-02-06,SDG,2016,Shoulder,8969.0,DB,200.0,71.0,1992-06-11,37.0
U John,2016-12-13,2017-02-06,CRD,2016,Shoulder,8973.0,T,312.0,77.0,1992-05-20,55.0
A Jones,2016-12-19,2017-02-06,CLT,2016,Groin,11130.0,DT,301.0,75.0,1986-06-30,49.0
P Ehinger,2016-11-05,2017-02-06,KAN,2016,Knee,8711.0,OG,310.0,78.0,1992-12-30,93.0
J Verrett,2016-10-07,2017-02-06,SDG,2016,ACL,9243.0,DB,188.0,70.0,1991-06-18,122.0
J Howard,2016-12-01,2017-02-06,KAN,2016,Hip,10208.0,DT,301.0,75.0,1988-12-20,67.0
J Charles,2016-11-01,2017-02-06,KAN,2016,Knee,10902.0,RB,199.0,71.0,1986-12-27,97.0
D Johnson,2016-12-17,2017-02-06,KAN,2016,Achilles,12444.0,LB,242.0,75.0,1982-11-22,51.0
C Geathers,2016-12-12,2017-02-06,CLT,2016,Neck,8960.0,S,216.0,74.0,1992-06-01,56.0
A Bailey,2016-10-18,2017-02-06,KAN,2016,Shoulder,10069.0,DL,288.0,75.0,1989-03-25,111.0
N Dzubnar,2016-10-10,2017-02-06,SDG,2016,Knee,9188.0,LB,240.0,73.0,1991-08-15,119.0
K Farrow,2016-12-27,2017-02-06,SDG,2016,Shoulder,8696.0,RB,215.0,69.0,1993-03-07,41.0
J Attaochu,2016-12-03,2017-02-06,SDG,2016,Foot,8721.0,LB,262.0,75.0,1993-01-17,65.0
D Hall,2016-09-27,2017-02-07,WAS,2016,ACL,12001.0,DB,200.0,70.0,1983-11-19,133.0
K Golston,2016-09-19,2017-02-07,WAS,2016,Hamstring,12166.0,DT,330.0,76.0,1983-05-30,141.0
A Abdullah,2016-09-21,2017-02-07,DET,2016,Foot,8501.0,RB,196.0,69.0,1993-06-13,139.0
E Henderson,2016-10-22,2017-02-07,NYJ,2016,Foot,11071.0,LB,242.0,75.0,1986-07-01,108.0
L Thomas,2016-09-29,2017-02-07,NYJ,2016,Shoulder,8567.0,DE,286.0,75.0,1993-04-16,131.0
D Marlowe,2016-09-20,2017-02-07,CAR,2016,Hamstring,8823.0,S,203.0,73.0,1992-07-25,140.0
J Watt,2016-09-28,2017-02-07,HTX,2016,Back,10052.0,DE,288.0,77.0,1989-03-22,132.0
C Warmack,2016-09-22,2017-02-07,OTI,2016,Finger,9140.0,OG,323.0,74.0,1991-09-14,138.0
M Kalil,2016-09-21,2017-02-07,MIN,2016,Hip,9939.0,T,315.0,79.0,1989-07-06,139.0
M Mauti,2016-11-14,2017-02-07,NOR,2016,Foot,9796.0,LB,243.0,74.0,1990-01-19,85.0
O Gwacham,2016-09-28,2017-02-07,NOR,2016,Not Specified,9324.0,DE,250.0,77.0,1991-03-20,132.0
P Williams,2016-09-21,2017-02-07,NOR,2016,Concussion,8513.0,DB,196.0,72.0,1993-06-01,139.0
P Harvin,2016-12-05,2017-02-07,BUF,2016,Foot,10418.0,WR,200.0,71.0,1988-05-28,64.0
D Kindred,2016-12-07,2017-02-07,CLE,2016,Foot,8393.0,S,208.0,70.0,1993-12-15,62.0
R Armstrong,2016-09-21,2017-02-07,SFO,2016,Pectoral/Chest,9332.0,LB,220.0,75.0,1991-03-05,139.0
L Houston,2016-09-22,2017-02-07,CHI,2016,ACL,10683.0,DT,274.0,75.0,1987-06-24,138.0
A Fua,2016-09-28,2017-02-07,CRD,2016,Knee,9037.0,LB,228.0,77.0,1992-01-01,132.0
M Thompson,2016-09-20,2017-02-07,NYG,2016,Knee,8552.0,S,195.0,74.0,1993-04-22,140.0
J Smith,2016-09-12,2017-02-07,TAM,2016,Knee,9675.0,DE,260.0,74.0,1990-03-18,148.0
F Williams,2016-11-23,2017-02-07,CLT,2016,Foot,8641.0,DB,190.0,69.0,1993-03-28,76.0
T Niklas,2016-09-27,2017-02-07,CRD,2016,Wrist,8775.0,TE,270.0,78.0,1992-09-18,133.0
D Woodhead,2016-09-19,2017-02-07,SDG,2016,ACL,11560.0,RB,200.0,69.0,1985-01-25,141.0
D McCluster,2016-11-05,2017-02-07,SDG,2016,Foot,9934.0,WR,165.0,69.0,1989-08-25,94.0
K Allen,2016-09-11,2017-02-07,SDG,2016,ACL,8903.0,WR,211.0,74.0,1992-04-27,149.0
J Williams,2017-06-01,2017-06-02,NYG,2017,Not Specified,8836.0,DE,272.0,76.0,1993-03-23,1.0
D Smith,2017-07-21,2017-07-26,MIA,2017,Not Specified,8291.0,RB,221.0,71.0,1994-11-08,5.0
M Hooker,2017-07-25,2017-07-29,CLT,2017,Not Specified,7784.0,S,212.0,74.0,1996-04-02,4.0
M Campanaro,2017-07-21,2017-07-31,RAV,2017,Not Specified,9674.0,WR,191.0,69.0,1991-01-25,10.0
D Carey,2017-07-25,2017-08-01,DET,2017,Not Specified,11119.0,DB,202.0,71.0,1987-02-14,7.0
L Murray,2017-07-24,2017-08-07,MIN,2017,Not Specified,10049.0,RB,230.0,75.0,1990-01-18,14.0
C Johnson,2017-07-26,2017-08-15,CAR,2017,Knee,11339.0,DE,270.0,74.0,1986-07-10,20.0
J Reed,2017-07-26,2017-08-20,WAS,2017,Not Specified,9885.0,TE,242.0,74.0,1990-07-03,25.0
D Bucannon,2017-07-21,2017-08-22,CRD,2017,Ankle,9091.0,S,211.0,73.0,1992-08-30,32.0
J Heath,2017-07-25,2017-08-23,HTX,2017,Foot,8803.0,DE,300.0,78.0,1993-06-18,29.0
D Powe,2017-08-24,2017-08-29,NYG,2017,Hamstring,8563.0,WR,220.0,75.0,1994-03-15,5.0
C Robinson,2017-07-25,2017-09-01,DET,2017,Not Specified,9196.0,T,315.0,79.0,1992-05-21,38.0
C Prosinski,2017-09-02,2017-09-04,CHI,2017,Hamstring,11085.0,DB,201.0,73.0,1987-04-28,2.0
L Houston,2017-09-02,2017-09-06,CHI,2017,Knee,11028.0,DT,274.0,75.0,1987-06-24,4.0
R Coe,2017-09-03,2017-09-08,SEA,2017,Not Specified,8874.0,DT,305.0,75.0,1993-05-18,5.0
J Phillips,2017-08-29,2017-09-08,NOR,2017,Not Specified,11037.0,TE,251.0,77.0,1987-06-11,10.0
J Kerridge,2017-09-03,2017-09-08,GNB,2017,Calf,9117.0,FB,246.0,72.0,1992-09-17,5.0
J Ferguson,2017-09-03,2017-09-08,CLT,2017,Rib/Lung,8869.0,RB,205.0,70.0,1993-05-23,5.0
D Moore,2017-09-18,2017-09-20,DAL,2017,Not Specified,9138.0,DE,260.0,76.0,1992-09-11,2.0
B Goode,2017-09-25,2017-09-26,GNB,2017,Hamstring,12015.0,LB,255.0,73.0,1984-11-02,1.0
C Santos,2017-09-26,2017-09-30,KAN,2017,Groin,9450.0,PK,175.0,68.0,1991-11-12,4.0
J Cash,2017-09-30,2017-10-03,CAR,2017,Calf,9064.0,LB,230.0,72.0,1992-12-06,3.0
J Leslie,2017-10-05,2017-10-11,CLE,2017,Hamstring,9471.0,WR,205.0,73.0,1991-10-31,6.0
M Hunter,2017-10-18,2017-10-23,NYG,2017,Hamstring,8948.0,DB,192.0,72.0,1993-04-19,5.0
S Martin,2017-09-02,2017-10-28,DET,2017,Foot,10049.0,PK,211.0,73.0,1990-02-27,56.0
S Ray,2017-09-04,2017-10-30,DEN,2017,Not Specified,8875.0,DE,245.0,75.0,1993-05-18,56.0
S Nelson,2017-09-03,2017-10-30,KAN,2017,Groin,8990.0,DB,194.0,70.0,1993-01-22,57.0
R Scott,2017-09-02,2017-10-31,MIA,2017,Foot,9348.0,WR,203.0,72.0,1992-01-29,59.0
L Reynolds,2017-09-04,2017-10-31,ATL,2017,Pectoral/Chest,9802.0,LB,240.0,73.0,1990-11-03,57.0
D Hall,2017-09-02,2017-11-03,WAS,2017,ACL,12341.0,DB,200.0,70.0,1983-11-19,62.0
V Biegel,2017-09-02,2017-11-03,GNB,2017,Foot,8808.0,LB,246.0,75.0,1993-07-22,62.0
M Canady,2017-09-04,2017-11-03,RAV,2017,Knee,8502.0,DB,193.0,73.0,1994-05-26,60.0
O Melifonwu,2017-09-05,2017-11-04,RAI,2017,Knee,8554.0,S,224.0,76.0,1994-04-05,60.0
T Hali,2017-09-02,2017-11-04,KAN,2017,Knee,12357.0,DE,275.0,75.0,1983-11-03,63.0
R Blair,2017-09-03,2017-11-04,SFO,2017,Thumb,8991.0,DE,270.0,76.0,1993-01-21,62.0
T Larsen,2017-09-04,2017-11-04,MIA,2017,Bicep,11041.0,GC,323.0,75.0,1987-06-13,61.0
D Perryman,2017-09-04,2017-11-07,SDG,2017,Ankle,9039.0,LB,240.0,71.0,1992-12-05,64.0
S McClure,2017-11-01,2017-11-08,WAS,2017,Hamstring,9040.0,S,205.0,70.0,1993-01-31,7.0
T Bridgewater,2017-09-02,2017-11-08,MIN,2017,Knee,9062.0,QB,215.0,74.0,1992-11-10,67.0
D Jordan,2017-09-02,2017-11-08,SEA,2017,Foot,10043.0,DE,284.0,78.0,1990-03-05,67.0
D Good,2017-09-13,2017-11-09,CLT,2017,Wrist,9686.0,T,340.0,77.0,1991-03-08,57.0
D McCray,2017-11-06,2017-11-09,RAI,2017,Knee,9676.0,DB,194.0,74.0,1991-05-11,3.0
N Capi,2017-10-31,2017-11-10,NYG,2017,Hamstring,9243.0,LB,249.0,75.0,1992-07-11,10.0
C Fiedorowicz,2017-09-12,2017-11-10,HTX,2017,Concussion,9457.0,TE,265.0,77.0,1991-10-22,59.0
C Robinson,2017-09-12,2017-11-11,DET,2017,Foot,9245.0,T,315.0,79.0,1992-05-21,60.0
T Decker,2017-09-02,2017-11-11,DET,2017,Shoulder,8776.0,T,318.0,79.0,1993-08-23,70.0
L Dunbar,2017-09-02,2017-11-11,RAM,2017,Knee,10082.0,RB,191.0,68.0,1990-01-25,70.0
C Geathers,2017-09-02,2017-11-14,CLT,2017,Neck,9224.0,S,216.0,74.0,1992-06-01,73.0
I Campbell,2017-11-10,2017-11-16,CLE,2017,Hamstring,9312.0,S,210.0,71.0,1992-05-13,6.0
D Woodhead,2017-09-14,2017-11-18,RAV,2017,Hamstring,11920.0,RB,200.0,69.0,1985-01-25,65.0
J Spriggs,2017-09-21,2017-11-18,GNB,2017,Hamstring,8528.0,T,301.0,78.0,1994-05-17,58.0
D Westbrook,2017-09-08,2017-11-18,JAX,2017,Not Specified,8692.0,WR,178.0,72.0,1993-11-21,71.0
C Pryor,2017-09-18,2017-11-18,JAX,2017,Ankle,9209.0,S,207.0,71.0,1992-07-02,61.0
C Coleman,2017-09-19,2017-11-18,CLE,2017,Hand,8476.0,WR,185.0,71.0,1994-07-06,60.0
C Sutton,2017-09-04,2017-11-21,PIT,2017,Hamstring,8225.0,DB,188.0,71.0,1995-02-27,78.0
G Olsen,2017-09-19,2017-11-24,CAR,2017,Foot,11880.0,TE,255.0,77.0,1985-03-11,66.0
H Douglas,2017-09-03,2017-11-25,OTI,2017,Knee,12040.0,WR,183.0,72.0,1984-09-16,83.0
J Thomas,2017-09-28,2017-11-28,NYG,2017,Groin,10636.0,LB,241.0,73.0,1988-08-15,61.0
A Derby,2017-11-20,2017-11-28,DEN,2017,Shoulder,9558.0,TE,240.0,77.0,1991-09-20,8.0
D Byrd,2017-10-03,2017-12-01,CAR,2017,Forearm,9015.0,WR,175.0,69.0,1993-01-27,59.0
D Hall,2017-09-04,2017-12-02,CHI,2017,Hamstring,8497.0,DB,206.0,74.0,1994-05-31,89.0
J Clark,2017-09-01,2017-12-08,NYJ,2017,Foot,8465.0,DB,220.0,75.0,1994-06-29,98.0
J Dahl,2017-09-26,2017-12-09,DET,2017,Leg,8936.0,OG,310.0,76.0,1993-04-09,74.0
A Brewer,2017-10-10,2017-12-15,CRD,2017,Wrist,9959.0,LS,232.0,77.0,1990-07-05,66.0
A Hamilton,2017-10-14,2017-12-15,RAI,2017,Knee,9029.0,DB,188.0,72.0,1993-01-24,62.0
A Rodgers,2017-10-20,2017-12-16,GNB,2017,Not Specified,12376.0,QB,225.0,74.0,1983-12-02,57.0
D Hopkins,2017-10-17,2017-12-16,WAS,2017,Hip,9878.0,PK,205.0,74.0,1990-10-01,60.0
E Robinson,2017-09-18,2017-12-19,NYJ,2017,Groin,9339.0,LB,245.0,75.0,1992-02-23,92.0
R Okwara,2017-10-17,2017-12-19,NYG,2017,Knee,8158.0,DE,255.0,76.0,1995-06-17,63.0
D Shead,2017-09-02,2017-12-23,SEA,2017,ACL,10293.0,DB,212.0,74.0,1989-06-28,112.0
Q Bray,2017-11-07,2017-12-26,CLT,2017,Not Specified,8959.0,WR,185.0,70.0,1993-04-28,49.0
C Anderson,2017-10-03,2017-12-28,BUF,2017,Forearm,11666.0,DB,194.0,70.0,1985-10-25,86.0
C Prosinski,2017-12-23,2017-12-28,CHI,2017,Concussion,11197.0,DB,201.0,73.0,1987-04-28,5.0
C Davis,2017-11-03,2017-12-29,RAM,2017,Quadricep/Thigh,10377.0,S,203.0,74.0,1989-06-06,56.0
S Jones,2017-09-01,2017-12-30,PHI,2017,Achilles,7773.0,DB,181.0,72.0,1996-05-21,120.0
C Palmer,2017-10-26,2018-01-02,CRD,2017,Arm,13818.0,QB,235.0,77.0,1979-12-27,68.0
S Bradford,2017-11-08,2018-01-13,MIN,2017,Knee,10958.0,QB,224.0,76.0,1987-11-08,66.0
D Hightower,2017-11-07,2018-02-05,NWE,2017,Pectoral/Chest,10102.0,LB,260.0,75.0,1990-03-12,90.0
J Norris,2017-12-05,2018-02-05,CAR,2017,Calf,8905.0,LB,238.0,73.0,1993-07-19,62.0
D Cox,2017-10-24,2018-02-05,CAR,2017,Ankle,8588.0,S,200.0,72.0,1994-04-20,104.0
D Byrd,2017-12-26,2018-02-05,CAR,2017,Leg,9099.0,WR,175.0,69.0,1993-01-27,41.0
D Hall,2017-10-06,2018-02-05,CAR,2017,Knee,8150.0,DE,265.0,77.0,1995-06-14,122.0
C Samuel,2017-11-24,2018-02-05,CAR,2017,Ankle,7775.0,WR,195.0,71.0,1996-08-11,73.0
C Manhertz,2018-01-02,2018-02-05,CAR,2017,Ankle,9398.0,TE,255.0,78.0,1992-04-10,34.0
H Langi,2017-10-25,2018-02-05,NWE,2017,Foot,9162.0,LB,250.0,74.0,1992-09-24,103.0
J Jones,2018-01-17,2018-02-05,NWE,2017,Ankle,8885.0,DB,190.0,70.0,1993-09-20,19.0
J Strong,2017-12-26,2018-02-05,JAX,2017,ACL,8736.0,WR,220.0,74.0,1994-01-25,41.0
M Longacre,2017-12-29,2018-02-05,RAM,2017,Back,9596.0,DE,265.0,75.0,1991-09-21,38.0
M Christian,2017-12-27,2018-02-05,RAM,2017,Shoulder,8462.0,S,195.0,71.0,1994-10-27,40.0
K Webster,2017-12-12,2018-02-05,RAM,2017,Achilles,9811.0,DB,190.0,71.0,1991-02-01,55.0
G Zuerlein,2017-12-21,2018-02-05,RAM,2017,Back,10952.0,PK,191.0,72.0,1987-12-27,46.0
O Melifonwu,2017-12-15,2018-02-05,RAI,2017,Hip,8655.0,S,224.0,76.0,1994-04-05,52.0
J Feliciano,2017-12-22,2018-02-05,RAI,2017,Concussion,9447.0,OG,325.0,76.0,1992-02-10,45.0
G Conley,2017-11-13,2018-02-05,RAI,2017,Not Specified,8173.0,DB,190.0,72.0,1995-06-29,84.0
D Penn,2017-12-22,2018-02-05,RAI,2017,Foot,12658.0,T,315.0,76.0,1983-04-27,45.0
C James,2017-12-13,2018-02-05,RAI,2017,Knee,8971.0,LB,235.0,72.0,1993-05-22,54.0
C Walford,2017-12-23,2018-02-05,RAI,2017,Concussion,9580.0,TE,252.0,76.0,1991-10-01,44.0
N Ebner,2017-11-27,2018-02-05,NWE,2017,Shoulder,10575.0,DB,215.0,72.0,1988-12-14,70.0
M Bennett,2017-11-27,2018-02-05,NWE,2017,Hamstring,11220.0,TE,275.0,78.0,1987-03-10,70.0
M Cannon,2017-12-13,2018-02-05,NWE,2017,Ankle,10813.0,OL,335.0,78.0,1988-05-06,54.0
T Montgomery,2017-12-01,2018-02-05,GNB,2017,Wrist,9079.0,RB,216.0,72.0,1993-01-22,66.0
Q Rollins,2017-10-16,2018-02-05,GNB,2017,Achilles,9224.0,DB,195.0,71.0,1992-07-15,112.0
N Perry,2017-12-30,2018-02-05,GNB,2017,Shoulder,10124.0,DE,265.0,75.0,1990-04-12,37.0
J McCown,2017-12-13,2018-02-05,NYJ,2017,Hand,14042.0,QB,218.0,76.0,1979-07-04,54.0
E Stinson,2017-11-13,2018-02-05,NYJ,2017,Neck,10133.0,DE,287.0,76.0,1990-02-15,84.0
D Donahue,2017-10-04,2018-02-05,NYJ,2017,Not Specified,9176.0,DL,248.0,74.0,1992-08-20,124.0
C Peake,2017-09-27,2018-02-05,NYJ,2017,Ankle,9112.0,WR,209.0,74.0,1992-10-16,131.0
M Forte,2017-12-30,2018-02-05,NYJ,2017,Knee,11708.0,RB,221.0,73.0,1985-12-10,37.0
B Winters,2017-12-27,2018-02-05,NYJ,2017,Not Specified,9661.0,OG,320.0,76.0,1991-07-16,40.0
B Bradley,2017-09-19,2018-02-05,RAV,2017,ACL,8486.0,LB,232.0,71.0,1994-06-26,139.0
M Overton,2017-11-14,2018-02-05,JAX,2017,Shoulder,11819.0,LS,254.0,73.0,1985-07-06,83.0
L Pinkard,2017-12-23,2018-02-05,JAX,2017,Concussion,9433.0,WR,196.0,72.0,1992-02-25,44.0
X Coleman,2017-10-25,2018-02-05,NYJ,2017,Shoulder,8321.0,DB,190.0,71.0,1995-01-13,103.0
K Murphy,2017-09-26,2018-02-05,GNB,2017,Foot,8690.0,T,305.0,78.0,1993-12-11,132.0
K King,2017-12-06,2018-02-05,GNB,2017,Shoulder,8251.0,DB,200.0,75.0,1995-05-05,61.0
K Brice,2017-11-03,2018-02-05,GNB,2017,Ankle,8485.0,S,200.0,71.0,1994-08-11,94.0
J Spriggs,2017-12-26,2018-02-05,GNB,2017,Knee,8624.0,T,301.0,78.0,1994-05-17,41.0
B Bulaga,2017-11-18,2018-02-05,GNB,2017,ACL,10469.0,T,314.0,77.0,1989-03-21,79.0
A Rodgers,2017-12-19,2018-02-05,GNB,2017,Not Specified,12436.0,QB,225.0,74.0,1983-12-02,48.0
Z Kerin,2017-09-30,2018-02-05,DET,2017,Knee,9545.0,GC,305.0,77.0,1991-08-13,128.0
T Swanson,2017-12-29,2018-02-05,DET,2017,Concussion,9830.0,GC,304.0,77.0,1991-01-30,38.0
T Wilson,2017-11-27,2018-02-05,DET,2017,Shoulder,10115.0,S,208.0,72.0,1990-03-19,70.0
T Jones,2017-12-19,2018-02-05,DET,2017,Shoulder,9284.0,WR,190.0,72.0,1992-07-19,48.0
K Redfern,2017-09-12,2018-02-05,DET,2017,ACL,9483.0,PK,205.0,73.0,1991-09-26,146.0
H Ngata,2017-10-11,2018-02-05,DET,2017,Bicep,12317.0,DT,340.0,76.0,1984-01-21,117.0
G Robinson,2017-11-13,2018-02-05,DET,2017,Ankle,9154.0,T,330.0,77.0,1992-10-21,84.0
D Barclay,2017-12-26,2018-02-05,DET,2017,Concussion,10479.0,GC,305.0,76.0,1989-04-18,41.0
T Pepper,2017-11-03,2018-02-05,GNB,2017,Foot,8560.0,LS,245.0,76.0,1994-05-28,94.0
B Urban,2017-09-27,2018-02-05,RAV,2017,Foot,9642.0,DE,295.0,79.0,1991-05-05,131.0
D Foreman,2017-11-22,2018-02-05,HTX,2017,Achilles,7882.0,RB,236.0,73.0,1996-04-24,75.0
D Reader,2017-12-19,2018-02-05,HTX,2017,Knee,8572.0,DT,347.0,75.0,1994-07-01,48.0
C Moore,2017-12-27,2018-02-05,HTX,2017,MCL,9099.0,S,200.0,74.0,1993-01-28,40.0
C Covington,2017-10-31,2018-02-05,HTX,2017,Bicep,8781.0,DT,289.0,74.0,1993-10-16,97.0
C Clark,2017-11-29,2018-02-05,HTX,2017,Ankle,11747.0,T,305.0,77.0,1985-10-01,68.0
C Fiedorowicz,2017-12-05,2018-02-05,HTX,2017,Concussion,9541.0,TE,265.0,77.0,1991-10-22,62.0
B Ellington,2017-12-05,2018-02-05,HTX,2017,Hamstring,9602.0,WR,200.0,69.0,1991-08-22,62.0
B Scarlett,2017-12-04,2018-02-05,HTX,2017,Foot,8892.0,LB,263.0,76.0,1993-07-31,63.0
B Heeney,2017-11-29,2018-02-05,HTX,2017,Hamstring,9331.0,LB,230.0,72.0,1992-05-13,68.0
R Shazier,2017-12-12,2018-02-05,PIT,2017,Not Specified,9228.0,LB,230.0,73.0,1992-09-06,55.0
J Conner,2017-12-19,2018-02-05,PIT,2017,Knee,8264.0,RB,233.0,73.0,1995-05-05,48.0
T Thompson,2017-09-03,2018-02-05,SEA,2017,Not Specified,8262.0,S,204.0,72.0,1995-01-20,155.0
R Sherman,2017-11-14,2018-02-05,SEA,2017,Achilles,10821.0,DB,195.0,75.0,1988-03-30,83.0
R Odhiambo,2017-11-08,2018-02-05,SEA,2017,Finger,9177.0,OG,297.0,76.0,1992-09-23,89.0
O Aboushi,2017-12-13,2018-02-05,SEA,2017,Shoulder,9688.0,T,308.0,77.0,1991-06-05,54.0
N Jones,2017-12-30,2018-02-05,SEA,2017,Foot,8418.0,DT,292.0,77.0,1994-12-13,37.0
K Chancellor,2017-12-16,2018-02-05,SEA,2017,Neck,10849.0,DB,225.0,75.0,1988-04-03,51.0
J Forrest,2017-12-02,2018-02-05,SEA,2017,Foot,9413.0,LB,249.0,75.0,1992-02-24,65.0
D Watson,2017-11-03,2018-02-05,HTX,2017,ACL,8086.0,QB,215.0,74.0,1995-09-14,94.0
T McDaniel,2018-01-10,2018-02-05,NOR,2017,Leg,12043.0,DT,305.0,79.0,1985-01-20,26.0
N Easton,2017-12-26,2018-02-05,MIN,2017,Ankle,9324.0,GC,303.0,75.0,1992-06-16,41.0
K McDermott,2017-12-30,2018-02-05,MIN,2017,Shoulder,10214.0,LS,240.0,77.0,1990-01-12,37.0
D Cook,2017-10-05,2018-02-05,MIN,2017,ACL,8092.0,RB,210.0,70.0,1995-08-10,123.0
B Bell,2017-12-15,2018-02-05,MIN,2017,Shoulder,9627.0,TE,260.0,78.0,1991-08-07,52.0
L Sims,2017-12-22,2018-02-05,OTI,2017,Hamstring,8861.0,DB,203.0,72.0,1993-09-18,45.0
D Jones,2017-12-04,2018-02-05,OTI,2017,Bicep,9474.0,DT,320.0,76.0,1991-12-27,63.0
A Wallace,2017-09-20,2018-02-05,OTI,2017,Back,8840.0,LB,242.0,74.0,1993-07-08,138.0
W Mercilus,2017-10-11,2018-02-05,HTX,2017,Pectoral/Chest,9944.0,DE,258.0,76.0,1990-07-21,117.0
T Ervin,2017-10-04,2018-02-05,HTX,2017,Knee,8763.0,RB,185.0,70.0,1993-10-07,124.0
T Savage,2017-12-23,2018-02-05,HTX,2017,Concussion,10103.0,QB,230.0,76.0,1990-04-26,44.0
R Griffin,2017-11-10,2018-02-05,HTX,2017,Concussion,10165.0,TE,255.0,78.0,1990-01-11,87.0
N Martin,2017-12-19,2018-02-05,HTX,2017,Ankle,9000.0,GC,295.0,76.0,1993-04-29,48.0
M Pruitt,2017-12-19,2018-02-05,HTX,2017,Calf,9401.0,TE,245.0,74.0,1992-03-24,48.0
J Watt,2017-10-11,2018-02-05,HTX,2017,Tibia,10430.0,DE,288.0,77.0,1989-03-22,117.0
D McDonald,2017-09-27,2018-02-05,SEA,2017,ACL,9971.0,S,229.0,72.0,1990-06-10,131.0
C Avril,2017-10-20,2018-02-05,SEA,2017,Neck,11518.0,DE,260.0,75.0,1986-04-08,108.0
S Lauvao,2017-11-21,2018-02-05,WAS,2017,Neck,10984.0,GC,308.0,75.0,1987-10-26,76.0
R Kelley,2017-11-14,2018-02-05,WAS,2017,MCL,9173.0,RB,229.0,72.0,1992-10-03,83.0
M Nicholson,2017-12-19,2018-02-05,WAS,2017,Concussion,8051.0,S,212.0,74.0,1995-12-04,48.0
M Foster,2017-10-28,2018-02-05,WAS,2017,Shoulder,10468.0,LB,240.0,73.0,1989-03-01,100.0
L Daniels,2017-12-23,2018-02-05,WAS,2017,Hand,8238.0,RB,222.0,71.0,1995-06-04,44.0
J Reed,2017-12-12,2018-02-05,WAS,2017,Hamstring,10024.0,TE,242.0,74.0,1990-07-03,55.0
J Allen,2017-10-19,2018-02-05,WAS,2017,Foot,8312.0,DT,300.0,75.0,1995-01-16,109.0
C Thompson,2017-11-21,2018-02-05,WAS,2017,Fibula,9894.0,RB,195.0,68.0,1990-10-20,76.0
C Carter,2017-12-12,2018-02-05,WAS,2017,Fibula,10477.0,LB,245.0,73.0,1989-04-06,55.0
B Marshall,2017-12-12,2018-02-05,WAS,2017,Hamstring,8703.0,RB,225.0,69.0,1994-02-13,55.0
A Jones,2017-11-11,2018-02-05,WAS,2017,Shoulder,11457.0,DT,301.0,75.0,1986-06-30,86.0
M Yanda,2017-09-19,2018-02-05,RAV,2017,Ankle,12057.0,GC,305.0,75.0,1984-09-15,139.0
J Smith,2017-12-05,2018-02-05,RAV,2017,Achilles,10724.0,DB,210.0,74.0,1988-07-26,62.0
J Hill,2017-12-26,2018-02-05,RAV,2017,ACL,8615.0,DB,175.0,70.0,1994-05-26,41.0
S Long,2017-11-21,2018-02-05,WAS,2017,Quadricep/Thigh,9875.0,OG,318.0,77.0,1990-11-08,76.0
T Clemmings,2017-11-16,2018-02-05,WAS,2017,Ankle,9495.0,T,337.0,76.0,1991-11-18,81.0
T Pryor,2017-11-21,2018-02-05,WAS,2017,Ankle,10381.0,QB,228.0,76.0,1989-06-20,76.0
C Carson,2017-10-02,2018-02-05,SEA,2017,Leg,8417.0,RB,222.0,71.0,1994-09-16,126.0
C Prosise,2017-11-14,2018-02-05,SEA,2017,Ankle,8579.0,RB,225.0,73.0,1994-05-20,83.0
Z Strief,2017-10-03,2018-02-05,NOR,2017,Knee,12430.0,GC,320.0,79.0,1983-09-22,125.0
