Team,Year,Injury_Category,Age,Pos,Wt,Ht,Month_Injured,Day_Of_Team_Year
RAV,2009.0,Back,9614.0,DT,345.0,74.0,12,291.0
DAL,2015.0,Toe,9925.0,DL,300.0,74.0,9,203.0
WAS,2011.0,Finger,10698.0,TE,255.0,75.0,10,236.0
SFO,2009.0,Not Specified,9080.0,DE,276.0,76.0,7,150.0
RAI,2014.0,Knee,12203.0,DB,195.0,72.0,11,271.0
CLT,2013.0,Not Specified,9674.0,LB,232.0,72.0,7,146.0
GNB,2018.0,Knee,10453.0,DE,265.0,75.0,11,266.0
CAR,2010.0,Concussion,8615.0,GC,310.0,75.0,9,185.0
JAX,2013.0,Concussion,10089.0,LB,230.0,75.0,12,290.0
CAR,2018.0,Knee,11039.0,T,305.0,76.0,12,279.0
KAN,2010.0,Not Specified,12358.0,LB,245.0,72.0,11,259.0
SDG,2019.0,Hamstring,10186.0,WR,211.0,75.0,11,272.0
DAL,2013.0,Hamstring,10315.0,LB,230.0,76.0,12,289.0
SDG,2020.0,Knee,9163.0,LB,234.0,74.0,9,197.0
RAV,2020.0,Covid/Illness,8597.0,S,210.0,73.0,11,246.0
CLE,2019.0,Pectoral/Chest,9882.0,LB,235.0,74.0,9,202.0
CAR,2019.0,Knee,11666.0,WR,210.0,73.0,10,213.0
CAR,2018.0,Arm,9435.0,WR,175.0,69.0,11,269.0
CLE,2018.0,Concussion,9754.0,DB,190.0,70.0,11,249.0
ATL,2015.0,Toe,12024.0,DB,190.0,71.0,10,217.0
ATL,2015.0,Ankle,11168.0,DB,223.0,72.0,12,287.0
NYG,2020.0,Knee,8460.0,DB,190.0,74.0,12,284.0
PHI,2020.0,Neck,8669.0,LB,240.0,73.0,1,304.0
SFO,2018.0,Knee,8673.0,DB,195.0,74.0,12,290.0
WAS,2019.0,Hamstring,9393.0,DB,204.0,72.0,12,299.0
RAV,2020.0,Covid/Illness,12634.0,GC,233.0,76.0,11,270.0
CLE,2016.0,Foot,9135.0,GC,320.0,76.0,10,226.0
CHI,2020.0,Covid/Illness,11342.0,DT,335.0,75.0,7,150.0
SFO,2017.0,Hamstring,10174.0,DB,193.0,70.0,10,221.0
BUF,2016.0,Neck,9689.0,DB,195.0,72.0,11,244.0
DAL,2015.0,Arm,10184.0,DB,218.0,74.0,12,302.0
OTI,2014.0,Quadricep/Thigh,11004.0,TE,255.0,75.0,10,229.0
PHI,2018.0,Knee,9085.0,DB,193.0,71.0,11,259.0
RAM,2015.0,Wrist,8113.0,T,310.0,78.0,11,259.0
RAM,2020.0,Quadricep/Thigh,9193.0,DB,212.0,73.0,11,261.0
KAN,2018.0,Not Specified,9905.0,TE,230.0,79.0,9,191.0
WAS,2018.0,Hip,11597.0,T,330.0,79.0,12,293.0
MIA,2018.0,Hip,9600.0,WR,195.0,69.0,10,235.0
SDG,2012.0,Not Specified,8732.0,S,206.0,74.0,8,182.0
RAV,2020.0,Covid/Illness,9216.0,TE,256.0,77.0,11,272.0
WAS,2015.0,Foot,10118.0,DB,180.0,71.0,9,210.0
WAS,2009.0,Toe,10946.0,T,370.0,78.0,12,302.0
HTX,2017.0,Calf,9401.0,TE,245.0,74.0,12,291.0
KAN,2019.0,Pectoral/Chest,9508.0,DE,275.0,76.0,11,260.0
CLT,2013.0,Knee,10424.0,DT,303.0,76.0,1,309.0
JAX,2020.0,Quadricep/Thigh,9884.0,S,210.0,72.0,10,229.0
RAV,2010.0,Hip,11681.0,DB,205.0,71.0,9,185.0
DET,2009.0,Ankle,10175.0,GC,323.0,76.0,11,262.0
HTX,2020.0,Covid/Illness,9941.0,RB,210.0,69.0,12,284.0
CRD,2016.0,Groin,10960.0,DB,197.0,71.0,12,286.0
CAR,2017.0,Calf,8905.0,LB,238.0,73.0,12,277.0
BUF,2011.0,Knee,9070.0,TE,252.0,77.0,12,299.0
JAX,2019.0,Not Specified,11189.0,QB,262.0,78.0,9,190.0
DEN,2009.0,Toe,9039.0,T,299.0,77.0,12,281.0
GNB,2017.0,Hamstring,12015.0,LB,255.0,73.0,9,206.0
RAI,2014.0,Knee,10762.0,DB,186.0,71.0,10,236.0
BUF,2020.0,Covid/Illness,12026.0,TE,265.0,78.0,10,236.0
BUF,2016.0,Hand,11308.0,DB,194.0,70.0,10,222.0
NYG,2020.0,Covid/Illness,10265.0,DB,200.0,72.0,10,229.0
MIN,2020.0,Neck,8662.0,DB,186.0,70.0,10,242.0
SDG,2016.0,Bicep,11634.0,DT,311.0,73.0,11,265.0
SEA,2011.0,MCL,9149.0,GC,314.0,76.0,11,257.0
CLE,2015.0,Not Specified,10615.0,WR,180.0,74.0,12,287.0
SEA,2020.0,Covid/Illness,9941.0,DE,290.0,75.0,1,312.0
CRD,2019.0,Shoulder,9402.0,DB,185.0,71.0,12,290.0
PHI,2020.0,Ankle,12383.0,WR,175.0,70.0,10,238.0
SEA,2019.0,Shoulder,9049.0,S,204.0,72.0,10,241.0
CAR,2020.0,Shoulder,11578.0,DT,315.0,75.0,10,227.0
DET,2016.0,Foot,10718.0,LB,230.0,74.0,7,149.0
NYG,2017.0,Wrist,11144.0,LB,225.0,72.0,12,278.0
NOR,2020.0,Groin,9769.0,WR,200.0,73.0,11,249.0
DEN,2013.0,Not Specified,11176.0,GC,303.0,76.0,7,144.0
TAM,2015.0,Ankle,8793.0,DT,303.0,73.0,12,298.0
DET,2013.0,Knee,10791.0,RB,225.0,70.0,11,261.0
HTX,2013.0,Leg,9774.0,LB,255.0,75.0,10,239.0
RAV,2013.0,Foot,10603.0,WR,192.0,75.0,7,141.0
WAS,2014.0,Tibia,11111.0,LB,235.0,72.0,11,266.0
PHI,2018.0,Knee,8805.0,RB,220.0,70.0,12,283.0
DAL,2019.0,Hip,10919.0,DE,290.0,76.0,10,226.0
CIN,2018.0,Shoulder,10655.0,DB,190.0,74.0,12,300.0
CIN,2011.0,Neck,10200.0,DB,185.0,70.0,9,184.0
DET,2017.0,Not Specified,9196.0,T,315.0,79.0,7,144.0
CAR,2009.0,Knee,9730.0,LB,235.0,73.0,11,252.0
RAM,2011.0,Neck,10796.0,DB,210.0,73.0,9,195.0
CHI,2011.0,Knee,8558.0,OL,315.0,79.0,11,260.0
PIT,2012.0,Ankle,8329.0,T,323.0,79.0,12,301.0
JAX,2009.0,Leg,11144.0,DE,275.0,77.0,9,197.0
RAI,2012.0,Knee,9644.0,LB,250.0,74.0,8,182.0
BUF,2010.0,Shoulder,10902.0,LB,254.0,74.0,12,273.0
NYG,2018.0,Shoulder,9096.0,S,218.0,72.0,12,278.0
SEA,2020.0,Groin,8964.0,T,293.0,76.0,12,292.0
JAX,2014.0,Hamstring,8303.0,LB,242.0,74.0,12,289.0
DAL,2020.0,Quadricep/Thigh,8862.0,DL,320.0,76.0,11,256.0
KAN,2012.0,Hamstring,10945.0,DB,188.0,71.0,9,207.0
ATL,2016.0,Shoulder,9356.0,DB,206.0,72.0,12,289.0
RAV,2014.0,Not Specified,9106.0,LS,240.0,77.0,12,290.0
MIA,2019.0,Knee,9112.0,DT,296.0,75.0,8,181.0
OTI,2013.0,Shoulder,10663.0,GC,308.0,76.0,10,241.0
CLT,2010.0,Foot,9159.0,DB,218.0,73.0,11,265.0
DET,2009.0,Knee,9597.0,DE,253.0,76.0,10,233.0
DEN,2019.0,Thumb,8329.0,QB,228.0,76.0,8,181.0
NOR,2009.0,Knee,11261.0,FB,250.0,72.0,10,240.0
MIA,2017.0,Calf,10928.0,DB,205.0,73.0,10,242.0
TAM,2013.0,Knee,8707.0,DE,275.0,76.0,12,298.0
WAS,2017.0,Fibula,9894.0,RB,195.0,68.0,11,263.0
HTX,2017.0,ACL,8086.0,QB,215.0,74.0,11,245.0
DAL,2013.0,Knee,8713.0,RB,191.0,68.0,12,275.0
BUF,2020.0,Foot,11417.0,WR,174.0,68.0,7,149.0
SEA,2017.0,Leg,8417.0,RB,222.0,71.0,10,213.0
NYG,2019.0,Ankle,10001.0,TE,255.0,77.0,8,181.0
NOR,2016.0,Quadricep/Thigh,10930.0,LB,255.0,74.0,11,248.0
MIA,2015.0,Foot,10290.0,TE,255.0,76.0,12,286.0
CHI,2013.0,ACL,9848.0,DE,280.0,75.0,9,208.0
SEA,2016.0,Not Specified,9141.0,DT,295.0,73.0,10,230.0
TAM,2019.0,Thumb,9229.0,RB,195.0,71.0,12,282.0
NOR,2020.0,Knee,8289.0,WR,204.0,74.0,12,278.0
CHI,2011.0,Back,9177.0,WR,185.0,72.0,12,291.0
WAS,2017.0,MCL,9173.0,RB,229.0,72.0,11,256.0
TAM,2018.0,Foot,8768.0,TE,251.0,78.0,11,262.0
ATL,2019.0,Foot,8228.0,OL,307.0,75.0,9,190.0
ATL,2014.0,Wrist,9541.0,DB,186.0,70.0,12,287.0
NYJ,2018.0,Pectoral/Chest,9159.0,S,210.0,72.0,10,234.0
WAS,2020.0,Covid/Illness,9807.0,DT,310.0,75.0,11,260.0
CLT,2011.0,Shoulder,9815.0,DB,200.0,73.0,9,209.0
NYJ,2015.0,Knee,9928.0,DB,190.0,72.0,8,176.0
CLE,2020.0,Covid/Illness,8427.0,PK,207.0,73.0,7,150.0
CHI,2020.0,Thumb,11398.0,DT,335.0,75.0,9,206.0
GNB,2009.0,Neck,8848.0,DE,262.0,76.0,12,302.0
RAM,2020.0,Covid/Illness,8192.0,DB,188.0,71.0,12,295.0
NWE,2012.0,Foot,9693.0,WR,198.0,70.0,12,277.0
NOR,2009.0,Not Specified,8453.0,RB,245.0,73.0,12,293.0
CAR,2012.0,Not Specified,12192.0,DT,325.0,75.0,11,270.0
RAM,2016.0,Knee,9038.0,LB,249.0,75.0,11,265.0
OTI,2010.0,Shoulder,11496.0,LB,230.0,71.0,11,245.0
NYG,2015.0,Quadricep/Thigh,8801.0,LB,241.0,73.0,12,297.0
SDG,2019.0,Quadricep/Thigh,10884.0,WR,175.0,70.0,10,228.0
PHI,2011.0,Not Specified,9813.0,T,317.0,78.0,7,147.0
DAL,2013.0,Foot,8849.0,GC,320.0,75.0,7,140.0
OTI,2016.0,Foot,8911.0,DE,277.0,77.0,12,279.0
TAM,2016.0,Knee,9047.0,GC,293.0,77.0,11,265.0
OTI,2020.0,Not Specified,9403.0,LB,226.0,72.0,11,267.0
KAN,2019.0,Ankle,10126.0,DT,309.0,74.0,10,220.0
SEA,2012.0,Calf,10496.0,WR,212.0,73.0,12,287.0
DET,2017.0,Foot,9245.0,T,315.0,79.0,9,193.0
PHI,2020.0,Not Specified,9319.0,LB,250.0,72.0,10,242.0
RAM,2009.0,Knee,8527.0,DB,196.0,72.0,10,240.0
CAR,2017.0,Forearm,9015.0,WR,175.0,69.0,10,214.0
SDG,2009.0,Hamstring,8694.0,LB,246.0,75.0,10,231.0
OTI,2015.0,Not Specified,10491.0,DT,331.0,76.0,7,149.0
NOR,2016.0,Not Specified,9324.0,DE,250.0,77.0,9,210.0
GNB,2018.0,Rib/Lung,9538.0,RB,228.0,71.0,12,277.0
DET,2009.0,Shoulder,11088.0,DB,213.0,72.0,11,260.0
SDG,2019.0,Neck,11034.0,GC,298.0,77.0,10,220.0
CAR,2016.0,Shoulder,11568.0,GC,300.0,74.0,11,272.0
DET,2019.0,Not Specified,9062.0,LB,240.0,72.0,7,141.0
NOR,2020.0,Covid/Illness,10070.0,DE,255.0,75.0,8,157.0
GNB,2017.0,ACL,10469.0,T,314.0,77.0,11,260.0
TAM,2009.0,Hamstring,12601.0,PK,210.0,72.0,11,272.0
JAX,2019.0,Knee,8859.0,LB,244.0,73.0,12,277.0
SDG,2012.0,Groin,11392.0,DB,211.0,71.0,11,270.0
WAS,2017.0,Hip,9878.0,PK,205.0,74.0,10,228.0
SEA,2017.0,Not Specified,8874.0,DT,305.0,75.0,9,184.0
SEA,2012.0,Knee,9708.0,DT,272.0,77.0,12,293.0
BUF,2011.0,Ankle,8741.0,WR,214.0,72.0,11,264.0
GNB,2013.0,Not Specified,8683.0,WR,182.0,72.0,12,282.0
RAV,2020.0,Covid/Illness,8679.0,OL,344.0,77.0,11,246.0
CIN,2019.0,Ankle,8635.0,TE,258.0,76.0,12,279.0
BUF,2009.0,Knee,9583.0,TE,250.0,74.0,11,260.0
NYG,2010.0,Knee,9560.0,DB,212.0,72.0,12,302.0
WAS,2014.0,Achilles,11265.0,DB,200.0,70.0,9,203.0
SFO,2016.0,Shoulder,9679.0,TE,267.0,76.0,12,285.0
HTX,2011.0,Foot,11108.0,QB,245.0,78.0,11,265.0
NYG,2018.0,Concussion,10087.0,LB,220.0,75.0,10,227.0
NYG,2019.0,Knee,8703.0,DE,250.0,74.0,12,279.0
CLE,2014.0,Leg,9679.0,DT,334.0,73.0,12,296.0
CIN,2019.0,Knee,10187.0,DB,205.0,71.0,8,181.0
RAV,2017.0,Knee,8502.0,DB,193.0,73.0,9,185.0
WAS,2014.0,Not Specified,9229.0,S,212.0,72.0,9,203.0
CRD,2020.0,Knee,11852.0,DT,335.0,75.0,11,262.0
MIA,2018.0,Shoulder,11778.0,GC,318.0,75.0,9,195.0
RAV,2020.0,Knee,10135.0,TE,270.0,76.0,11,260.0
SDG,2017.0,Ankle,9039.0,LB,240.0,71.0,9,185.0
RAM,2011.0,Not Specified,8588.0,DB,192.0,70.0,11,264.0
CRD,2017.0,Ankle,9091.0,S,211.0,73.0,7,140.0
KAN,2011.0,Hand,10780.0,QB,225.0,76.0,11,263.0
NYG,2019.0,Back,8830.0,S,215.0,71.0,12,279.0
RAI,2020.0,Covid/Illness,8385.0,DE,255.0,77.0,8,157.0
DET,2019.0,Foot,8551.0,RB,245.0,74.0,11,262.0
NYJ,2020.0,Foot,8829.0,S,200.0,73.0,12,285.0
MIA,2020.0,Covid/Illness,8701.0,RB,194.0,70.0,12,285.0
CLT,2017.0,Not Specified,9595.0,DE,300.0,78.0,11,251.0
GNB,2016.0,Hamstring,8735.0,DB,182.0,71.0,9,187.0
NOR,2012.0,Knee,10237.0,RB,210.0,71.0,12,301.0
CHI,2019.0,Groin,11669.0,DB,203.0,71.0,11,272.0
CAR,2011.0,ACL,10408.0,LB,235.0,73.0,9,200.0
CRD,2010.0,Foot,8551.0,LB,238.0,74.0,8,181.0
OTI,2020.0,Covid/Illness,8801.0,LB,227.0,71.0,11,259.0
DEN,2016.0,Calf,9622.0,LS,250.0,73.0,12,289.0
JAX,2010.0,Finger,12007.0,QB,235.0,73.0,12,302.0
CLE,2012.0,Knee,9527.0,WR,210.0,73.0,12,297.0
JAX,2017.0,Not Specified,8692.0,WR,178.0,72.0,9,189.0
HTX,2011.0,Knee,9209.0,DB,211.0,72.0,10,230.0
NWE,2012.0,Quadricep/Thigh,8936.0,DB,198.0,73.0,10,238.0
RAM,2010.0,Knee,8176.0,DB,192.0,70.0,10,217.0
RAM,2017.0,Back,9596.0,DE,265.0,75.0,12,301.0
NYJ,2015.0,Quadricep/Thigh,11327.0,PK,222.0,73.0,11,252.0
ATL,2017.0,Pectoral/Chest,9802.0,LB,240.0,73.0,9,185.0
SDG,2016.0,ACL,9243.0,DB,188.0,70.0,10,219.0
PIT,2020.0,Covid/Illness,8823.0,OL,321.0,76.0,11,257.0
TAM,2020.0,Quadricep/Thigh,9841.0,WR,183.0,69.0,11,257.0
RAI,2020.0,Covid/Illness,9131.0,DB,210.0,74.0,12,292.0
MIN,2011.0,Hamstring,9690.0,DB,200.0,71.0,11,271.0
CIN,2015.0,Not Specified,10241.0,DE,295.0,80.0,7,147.0
RAV,2012.0,Neck,10012.0,LB,245.0,73.0,12,295.0
ATL,2020.0,Covid/Illness,9605.0,S,215.0,73.0,7,149.0
TAM,2020.0,Hamstring,9292.0,LB,238.0,74.0,10,224.0
PHI,2016.0,Quadricep/Thigh,10235.0,DB,190.0,70.0,10,236.0
NYJ,2016.0,ACL,8301.0,TE,240.0,75.0,10,234.0
CLE,2020.0,Hamstring,9408.0,WR,183.0,71.0,10,218.0
CLT,2013.0,Groin,10596.0,DB,191.0,71.0,1,309.0
SEA,2009.0,Hamstring,8967.0,DB,218.0,72.0,11,246.0
NWE,2020.0,Hand,8609.0,RB,213.0,71.0,9,189.0
CIN,2018.0,ACL,9127.0,DT,300.0,75.0,9,207.0
CLT,2019.0,Knee,9456.0,WR,184.0,72.0,12,275.0
SEA,2019.0,ACL,10694.0,LB,240.0,71.0,1,311.0
DAL,2014.0,Patellar Tendon,9004.0,DB,192.0,71.0,10,214.0
DET,2019.0,Not Specified,9471.0,DE,265.0,74.0,7,141.0
JAX,2016.0,Knee,9099.0,T,306.0,78.0,10,216.0
CRD,2015.0,Foot,9104.0,DE,261.0,76.0,1,315.0
JAX,2018.0,Knee,11843.0,T,326.0,78.0,12,294.0
CIN,2016.0,Back,9606.0,TE,255.0,78.0,12,299.0
RAM,2011.0,Knee,8533.0,TE,265.0,76.0,11,256.0
TAM,2011.0,Tricep,10342.0,DT,307.0,74.0,12,284.0
DEN,2020.0,Knee,8717.0,RB,188.0,69.0,10,222.0
RAM,2011.0,Knee,9234.0,DB,196.0,72.0,10,217.0
NWE,2011.0,Not Specified,8805.0,LB,238.0,75.0,11,266.0
JAX,2020.0,Not Specified,8777.0,LB,225.0,71.0,9,190.0
MIN,2017.0,Knee,9062.0,QB,215.0,74.0,9,183.0
NOR,2015.0,Tibia,9441.0,RB,220.0,72.0,11,245.0
GNB,2020.0,Shoulder,9442.0,S,197.0,71.0,12,282.0
NYJ,2012.0,ACL,9952.0,DB,198.0,71.0,10,224.0
NYG,2020.0,Knee,9881.0,LB,240.0,74.0,9,188.0
CIN,2019.0,Knee,8858.0,DB,190.0,70.0,9,207.0
CLE,2014.0,Knee,9679.0,DT,320.0,74.0,10,238.0
GNB,2009.0,Knee,9509.0,RB,232.0,71.0,10,232.0
ATL,2012.0,Shoulder,9260.0,T,310.0,79.0,11,249.0
SEA,2020.0,Covid/Illness,9178.0,DT,345.0,75.0,12,278.0
NOR,2020.0,Covid/Illness,10119.0,DB,180.0,73.0,10,235.0
RAV,2014.0,Hamstring,7885.0,LB,250.0,73.0,1,305.0
NWE,2010.0,Knee,10679.0,WR,185.0,69.0,7,146.0
CAR,2017.0,Ankle,8588.0,S,200.0,72.0,10,235.0
WAS,2019.0,Shoulder,10150.0,DB,203.0,72.0,12,279.0
NYG,2011.0,Ankle,9372.0,WR,227.0,78.0,8,180.0
BUF,2016.0,Groin,10270.0,WR,206.0,73.0,10,219.0
CAR,2020.0,Quadricep/Thigh,9042.0,RB,215.0,72.0,10,218.0
JAX,2020.0,Hip,10948.0,PK,215.0,72.0,11,252.0
MIA,2020.0,Covid/Illness,9094.0,DL,310.0,76.0,11,255.0
PHI,2020.0,Back,8871.0,GC,305.0,76.0,11,271.0
NWE,2019.0,Toe,8683.0,T,310.0,74.0,9,198.0
SEA,2009.0,Back,10445.0,DB,197.0,71.0,7,150.0
NYG,2018.0,Foot,8126.0,DT,283.0,76.0,9,182.0
MIN,2016.0,Hamstring,11800.0,DT,285.0,75.0,12,293.0
JAX,2016.0,Thumb,9334.0,T,306.0,78.0,9,186.0
DET,2012.0,Toe,12043.0,QB,230.0,75.0,12,302.0
NWE,2010.0,Quadricep/Thigh,9783.0,PK,215.0,73.0,11,252.0
MIA,2019.0,Hip,8878.0,DL,300.0,74.0,12,285.0
OTI,2015.0,Ankle,8978.0,GC,310.0,75.0,10,231.0
NWE,2011.0,Hamstring,8508.0,LB,248.0,74.0,12,282.0
DET,2015.0,Leg,9334.0,DL,310.0,75.0,10,218.0
CAR,2019.0,Shoulder,11198.0,DT,315.0,75.0,10,212.0
PIT,2013.0,Not Specified,9467.0,TE,270.0,74.0,7,146.0
CLE,2020.0,Covid/Illness,9489.0,WR,183.0,71.0,12,299.0
MIA,2020.0,Covid/Illness,10176.0,DB,194.0,73.0,8,157.0
PHI,2018.0,Foot,9473.0,DT,295.0,74.0,9,182.0
CLT,2016.0,Ankle,8574.0,WR,185.0,70.0,10,230.0
CLT,2020.0,Not Specified,9809.0,TE,267.0,77.0,7,148.0
CAR,2014.0,Knee,10531.0,RB,243.0,69.0,9,204.0
DEN,2019.0,Hamstring,8501.0,WR,215.0,75.0,12,286.0
RAM,2018.0,Ankle,8764.0,DB,178.0,70.0,12,283.0
SEA,2016.0,Tibia,8856.0,WR,182.0,70.0,12,300.0
OTI,2012.0,Shoulder,9379.0,TE,246.0,77.0,12,283.0
RAM,2009.0,Quadricep/Thigh,9586.0,TE,260.0,76.0,12,293.0
SDG,2012.0,Hamstring,9311.0,S,212.0,71.0,12,285.0
KAN,2018.0,Tibia,9412.0,WR,176.0,68.0,10,224.0
CIN,2011.0,Ankle,12861.0,GC,345.0,76.0,12,284.0
PHI,2018.0,Shoulder,8157.0,DE,259.0,75.0,10,236.0
KAN,2020.0,Covid/Illness,9622.0,DT,298.0,78.0,11,248.0
CIN,2018.0,Knee,8809.0,WR,203.0,74.0,12,300.0
CRD,2014.0,Ankle,8096.0,TE,270.0,78.0,11,260.0
KAN,2013.0,Knee,8773.0,TE,256.0,77.0,10,223.0
HTX,2013.0,Calf,8987.0,TE,237.0,74.0,12,299.0
PHI,2011.0,Knee,8553.0,DE,265.0,74.0,9,184.0
CAR,2012.0,Shoulder,10094.0,GC,299.0,76.0,10,218.0
SFO,2019.0,Knee,8647.0,DT,287.0,74.0,1,313.0
SDG,2010.0,Knee,11518.0,LB,235.0,73.0,12,303.0
RAM,2013.0,Leg,8280.0,S,215.0,74.0,9,208.0
NOR,2019.0,Not Specified,9243.0,DT,305.0,74.0,7,142.0
SDG,2018.0,Knee,9801.0,WR,210.0,76.0,12,285.0
RAV,2014.0,Foot,8394.0,RB,229.0,72.0,12,288.0
PIT,2013.0,ACL,8813.0,GC,304.0,76.0,9,190.0
SFO,2019.0,Foot,10613.0,WR,180.0,69.0,12,282.0
RAV,2011.0,Knee,9045.0,WR,188.0,72.0,12,298.0
NYG,2020.0,Covid/Illness,9948.0,PK,221.0,76.0,11,261.0
SFO,2014.0,Groin,11754.0,DB,200.0,70.0,12,298.0
RAV,2020.0,Covid/Illness,10853.0,T,342.0,77.0,11,271.0
NWE,2015.0,Knee,10840.0,GC,275.0,74.0,11,249.0
RAV,2014.0,Foot,9601.0,DB,210.0,74.0,11,250.0
NYJ,2016.0,Shoulder,8567.0,DE,286.0,75.0,9,211.0
RAV,2015.0,Back,9017.0,WR,214.0,77.0,12,301.0
KAN,2020.0,Covid/Illness,8280.0,WR,187.0,70.0,11,254.0
NWE,2014.0,Patellar Tendon,10462.0,LB,230.0,74.0,10,227.0
BUF,2015.0,Knee,11862.0,DT,303.0,73.0,12,273.0
RAI,2014.0,Foot,9544.0,RB,195.0,72.0,9,193.0
RAI,2020.0,Covid/Illness,9431.0,DB,215.0,73.0,12,291.0
SFO,2020.0,Concussion,11539.0,T,315.0,78.0,12,285.0
MIA,2019.0,Hamstring,9370.0,DB,185.0,72.0,12,282.0
PIT,2009.0,Covid/Illness,9127.0,WR,220.0,77.0,12,293.0
CLT,2013.0,Quadricep/Thigh,10219.0,GC,295.0,75.0,9,198.0
BUF,2012.0,Knee,11711.0,DB,205.0,69.0,11,249.0
TAM,2016.0,Knee,9518.0,RB,211.0,72.0,10,222.0
NYJ,2017.0,Ankle,9112.0,WR,209.0,74.0,9,208.0
BUF,2018.0,Not Specified,9938.0,RB,195.0,69.0,12,290.0
PIT,2020.0,Covid/Illness,8839.0,OL,321.0,76.0,11,273.0
CHI,2016.0,ACL,10683.0,DT,274.0,75.0,9,204.0
TAM,2009.0,Hamstring,10225.0,DB,230.0,74.0,11,252.0
NYG,2013.0,Back,11343.0,DB,193.0,73.0,10,216.0
OTI,2013.0,Quadricep/Thigh,9839.0,RB,251.0,72.0,9,188.0
BUF,2013.0,Not Specified,11030.0,DT,303.0,73.0,8,171.0
BUF,2012.0,Neck,12089.0,DE,263.0,76.0,12,278.0
SEA,2015.0,Knee,9139.0,LB,245.0,73.0,10,231.0
KAN,2014.0,Wrist,10650.0,LB,245.0,71.0,9,183.0
TAM,2011.0,Hamstring,9440.0,DB,209.0,73.0,12,291.0
MIA,2020.0,Foot,8630.0,WR,220.0,77.0,11,254.0
MIA,2017.0,Back,11898.0,DE,265.0,75.0,11,270.0
TAM,2016.0,ACL,10577.0,WR,200.0,72.0,12,279.0
DAL,2017.0,Knee,9879.0,T,320.0,77.0,12,301.0
SDG,2019.0,Achilles,9608.0,TE,255.0,77.0,10,212.0
WAS,2016.0,Achilles,8723.0,WR,205.0,74.0,10,233.0
BUF,2014.0,Ankle,10669.0,DB,190.0,71.0,11,259.0
DET,2013.0,Not Specified,10642.0,GC,298.0,74.0,7,145.0
SDG,2012.0,Knee,11809.0,DT,320.0,73.0,12,299.0
JAX,2020.0,Knee,8708.0,DL,320.0,76.0,12,278.0
JAX,2018.0,MCL,10660.0,WR,242.0,73.0,10,227.0
SFO,2015.0,ACL,11073.0,DT,316.0,74.0,11,267.0
RAI,2020.0,Covid/Illness,9100.0,DB,210.0,74.0,11,261.0
TAM,2020.0,Neck,12609.0,GC,307.0,73.0,11,271.0
RAV,2020.0,Covid/Illness,8897.0,DB,182.0,68.0,11,273.0
TAM,2012.0,Hamstring,8766.0,DB,174.0,70.0,10,221.0
PHI,2009.0,Foot,9354.0,LB,235.0,74.0,10,238.0
CLE,2020.0,Covid/Illness,8637.0,WR,195.0,73.0,8,155.0
RAM,2009.0,Hamstring,10515.0,GC,300.0,76.0,12,287.0
NYJ,2020.0,Shoulder,9665.0,LB,260.0,75.0,12,289.0
DET,2012.0,Knee,11804.0,DT,320.0,76.0,12,284.0
OTI,2009.0,Pectoral/Chest,11373.0,LB,233.0,74.0,12,293.0
CHI,2020.0,ACL,9197.0,RB,191.0,66.0,9,211.0
TAM,2014.0,Ankle,8750.0,RB,211.0,72.0,9,184.0
MIA,2019.0,ACL,8258.0,WR,220.0,77.0,11,247.0
RAI,2020.0,Covid/Illness,8763.0,S,205.0,72.0,10,234.0
SFO,2020.0,ACL,9160.0,DE,280.0,75.0,9,205.0
NOR,2019.0,Knee,8843.0,LB,238.0,75.0,9,206.0
MIA,2016.0,Foot,9287.0,LB,238.0,74.0,8,181.0
CLT,2013.0,Neck,10065.0,RB,195.0,71.0,10,219.0
NOR,2014.0,Ankle,9171.0,DE,335.0,76.0,12,298.0
KAN,2009.0,Shoulder,8455.0,DB,188.0,71.0,11,267.0
CLE,2011.0,Knee,9399.0,DE,305.0,76.0,12,292.0
CHI,2015.0,Hamstring,9450.0,WR,218.0,75.0,12,302.0
DEN,2011.0,Ankle,10502.0,DT,328.0,77.0,10,221.0
DAL,2020.0,Groin,12466.0,LB,245.0,74.0,9,189.0
HTX,2016.0,Hamstring,8481.0,LB,263.0,76.0,10,231.0
SFO,2014.0,Fibula,9209.0,DT,305.0,73.0,11,259.0
JAX,2015.0,Thumb,8399.0,WR,186.0,71.0,9,203.0
DEN,2017.0,Neck,10146.0,DT,285.0,77.0,12,277.0
HTX,2020.0,Forearm,9963.0,LB,263.0,76.0,11,252.0
GNB,2020.0,Covid/Illness,9571.0,LS,241.0,75.0,8,154.0
SDG,2016.0,ACL,9103.0,DT,292.0,74.0,10,237.0
RAM,2015.0,Quadricep/Thigh,10370.0,DE,288.0,77.0,12,303.0
CHI,2014.0,Not Specified,8023.0,WR,206.0,76.0,9,183.0
CRD,2018.0,Knee,8849.0,DT,296.0,75.0,12,283.0
NYJ,2020.0,Hamstring,8973.0,LB,237.0,73.0,12,276.0
NYJ,2019.0,Ankle,10900.0,DB,213.0,74.0,11,247.0
ATL,2014.0,Leg,10653.0,RB,190.0,69.0,11,259.0
NYJ,2017.0,Hand,14042.0,QB,218.0,76.0,12,285.0
CAR,2020.0,Ankle,8874.0,RB,205.0,71.0,9,205.0
CHI,2015.0,Knee,8791.0,DT,315.0,75.0,10,228.0
